v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason,v5_1_bucket,v5_1_reason
95,olasmarine.com,Exposure Marine E,https://olasmarine.com/products/exposure-marine-e-gift-card,Exposure Marine E-Gift card,Greece · EUR € Guernsey · USD $ Guyana · USD ... Exposure Marine E-Gift card. SKU: Inventory on the way. Regular price £10.00 ...,"""marine"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,rhodesboutique.com,Rhodes Charleston Gift Cards,https://rhodesboutique.com/products/rhodes-gift-cards?srsltid=AfmBOoqwK0qg2XXMVwkl6trBAWTDI3lWSIWnecxUQtMrQHzQEJU0c6fl,Rhodes Charleston Gift Cards,"Treat someone special to the gift of their choice with a gift card to Rhodes Boutique and Rhodes Home & Gift. From luxury fashion to home decor, a gift card ...","""Rhodes"" ""fashion"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,rhodesrentalcar.com,My Way Rent a Car Rhodes Island,https://www.rhodesrentalcar.com/gift-card/?srsltid=AfmBOopM91K378BNIDhKjh0aQCVmnoZFO_fjtwIL3L6jH-N5Jo6siYGo,Gift Card - My Way Rent a Car Rhodes Island,RESTAURANT BAR LIVE STAGE SHOP MY WAY Gift Card PRIVILEGED CARD FOR REAL ... My Way Rent a Car Rhodes Island – Rhodes Car Rental Services · Home · Cars ...,"""Rhodes"" ""restaurant"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,senserestaurants.com,SENSE Restaurant Gift Cards,https://www.senserestaurants.com/gift-cards/,SENSE Restaurant Gift Cards,"... Athens with breathtaking views of the Acropolis. Ideal for birthdays, anniversaries, corporate gifting or festive occasions, a SENSE Gift Card ... Hotel) T ...","""Athens"" ""hotel"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,skandinavianbar.com,Purchase a Gift Card in Advance,https://www.skandinavianbar.com/mykonos-gift-card/,Purchase a Gift Card in Advance,Purchase a Skandinavian Bar Mykonos Gift Card for your Beloved Ones in Advance.Our Mykonos Gift Card is made to express Love and Friendship.,"""Mykonos"" ""gift card""",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,speak-greek.com,Gift voucher - Give your loved ones the gift of ...,https://www.speak-greek.com/2023/12/gift-voucher.html,Gift voucher - Give your loved ones the gift of ...,Greek LessonsTranslationsOnline coursesPublicationsConsultancyMentoring ... How about a gift voucher for learning the Greek Language via:,"""courses"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,weak_direct_greece_or_gift_evidence
95,tezapsidis-jewellery.com,Tezapsidis Gift Card,https://tezapsidis-jewellery.com/el/products/tezapsidis-gift-card?srsltid=AfmBOoo0ywPbAUNgWot0sFxe7yielHmKcVoesQTvDH5MwHopQp-F0qLz,Tezapsidis Gift Card,"... Gift Card arrives instantly by email to the recipient and is recognized in Tezapsidis Store in Thessaloniki, Greece, on the Web at tezapsidis-jewellery.com ...","""Thessaloniki"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,themodernisthotels.com,The Modernist Gift Voucher,https://shop.themodernisthotels.com/product/the-modernist-gift-voucher/,The Modernist Gift Voucher,"The Modernist Gift Voucher. €100.00 – €2,000.00 Price range: €100.00 ... From stays at The Modernist Athens or The Modernist Thessaloniki to light ...","""Thessaloniki"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,thessfringe.com,Gift Vouchers,https://thessfringe.com/merch/gift-vouchers-4/,Gift Vouchers,€8 Gift Voucher. Valid for ThessFringe 2025. Buy Now. €10 Gift Voucher €10 ... The 3rd Thessaloniki Fringe Festival was sponsored and under the auspices of the ...,"""Thessaloniki"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,threeshipscoffee.com,Digital Gift Voucher (Cafe Use Only - Purchase Link In ...,https://threeshipscoffee.com/products/gift-card-for-use-in-cafe-copy,Digital Gift Voucher (Cafe Use Only - Purchase Link In ...,Greece EUR €; Greenland DKK kr. Grenada XCD $; Guadeloupe EUR €; Guatemala ... Digital Gift Voucher (Cafe Use Only - Purchase Link In Description). $0.00.,"""cafe"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,tinggly.com,Best Greece Gift Card,https://tinggly.com/gift_card/greece-gift-card/GCU622O9T?srsltid=AfmBOoooeYYfb2N0L8qAEROGPQNJZroA9dfi5BOVy8cz2TYdJTyWaPFR,Best Greece Gift Card,"Yes, Tinggly experience gifts usually come with an expiry date. Typically, the gift card is valid for up to two years from the date of purchase, giving ...","""gifts"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,tofillo.com,Gift Cards Αρχεία,https://tofillo.com/en/products/gift-cards-en/,Gift Cards Αρχεία,"Gift Card 20€. 20,00€. Buy · Gift Card 50€. 50,00€. Buy ... ) Souda, Chania, Crete · +30 28215 06927. Follow us. Facebook-f Instagram Youtube. Website by ...","""Chania"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,trai-anfield-photography.com,BUY PHOTOGRAPHY GIFT VOUCHERS | UK,https://www.trai-anfield-photography.com/shop-photography-gift-vouchers,BUY PHOTOGRAPHY GIFT VOUCHERS | UK,Tailor Made Greece: Dalmation Pelicans · Tailor Made Scotland · Tailor Made ... Photography Gift Voucher £25. Price£25.00 · £50 Photography Gift Voucher. Price ...,"""photography"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
95,unboxgreece.com,Greek Food Gift Card | Buy a Gift Voucher,https://unboxgreece.com/product-category/gift-card/?srsltid=AfmBOoqZibM0cyKszt22zz326IsgGuZgDzhAH6aXD6AHrOdDIXlj8y5V,Greek Food Gift Card | Buy a Gift Voucher,Give the gift of Greece — buy an Unbox Greece gift card online ... Gift Card. Close. Home / Gift Card. Showing the single result. Show sidebar. Show ...,"""home"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,apothekespa.com,30,https://www.apothekespa.com/en/gift-card,Gift Card 30,Give them the gift of choise with an apotheke spa gift card. They are ... Chania +30 2821079797. OPENTIME. 10:00 - 21:00. Sat: 10:00 - 20:00. PREPAYMENT.,"""Chania"" ""spa"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,audiogold.co.uk,Audio Gold Gift Vouchers – AudioGoldLondon,https://audiogold.co.uk/pages/audio-gold-gift-vouchers,Audio Gold Gift Vouchers – AudioGoldLondon,"Greece (GBP £), Hong Kong SAR (GBP £), Hungary (GBP £), Ireland (GBP £), Israel ... Audio Gold Gift Voucher. £25.00 – £1,000.00. Buy gift card. Special Offers ...","""audio"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,classbento.com.au,Fun experience gift cards,https://classbento.com.au/workshop-experience-gift-cards?srsltid=AfmBOoqBqWOq3ZjVRwMVtLitGVlwAN58bDpHaJm2Y1LeMgcQJOMU0fTv,Fun experience gift cards,"Location Rhodes / Mobile ... Wine tasting experiences, mixology workshops and cheese making classes also make wonderful experience gift voucher ideas for those ...","""Rhodes"" ""beauty"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,hellenic-art.com,Gifts Inspired by Mythology & History,https://www.hellenic-art.com/product/gift-card/,Gift Card | Gifts Inspired by Mythology & History,Gift Card ... Minoan wall frescoes from the island of Crete · Olympic Games wall frescoes · Wall frescoes of Gods; Ancient Greek Bas Reliefs. Greek Jewelry.,"""Crete"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,herringshoes.co.uk,Herring Shoes Gift Card,https://herringshoes.co.uk/products/herring-shoes-gift-card,Herring Shoes Gift Card,"... Greece, Greenland, Grenada, Guadeloupe, Guatemala, Guernsey, Guinea, Guinea-Bissau ... Gift Voucher. Herring Shoes Gift Card. 01. Herring Vouchers. Herring Gift ...","""Greece"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,kourbela.com,eGift Card,https://kourbela.com/product/egift-card/?srsltid=AfmBOooCbJw0JRtQdB3DLCp5F2M9jeS-aqpKyxiQeBJI42HE8oYgDmHd,eGift Card,"Kourbela e-gift card is valid for 12 months and redeemable only online at ... 164 51, Athens, Greece T: +30 210 99 42731 info@kourbela.com. Mon to Fri ...","""Athens"" ""kids"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,morelifeadventures.com,Com,https://morelifeadventures.com/experience-gift-vouchers,Gift Vouchers,Crete Fitness Retreat. About. Team · Our Story · Sustainability · Work with us ... The recipient can enter the code at checkout to subtract the gift voucher value ...,"""Crete"" ""fitness"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,neweuropetours.eu,Jewellery Gift Voucher,https://www.neweuropetours.eu/jewlerry/jewellery-gift-voucher,Jewellery Gift Voucher,Athens. Discover the city & find a tour · Auckland ... Jewellery Gift Voucher. Yoann Rousset · Homepage jewelry. Share this page : Why ...,"""Athens"" ""jewelry"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,pawsomepawsboutique.co.uk,Pawsome Paws Boutique Gift Voucher,https://www.pawsomepawsboutique.co.uk/products/pawsome-paws-boutique-gift-voucher,Pawsome Paws Boutique Gift Voucher,Greece (EUR) · Greenland (DKK) · Guadeloupe (EUR) · Guernsey (GBP) · Hong Kong SAR ... Pawsome Paws Boutique Gift Voucher. £10.00. check The Perfect Gift for Dog ...,"""boutique"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,shop.luvnroll.com,Com,https://shop.luvnroll.com/products/gift-voucher?srsltid=AfmBOop1SJIiZHGd70GoQHtaD7VEFJBt_lLAlZsxSEFspDqUzADu0XxV,Gift Voucher,Applicable for jewelry and clothing online and in shop. The gift card can ... Santorini Lookbook · PCP Lookbook. Back; COLLECTIONS; LNR SS23 · LNR SS22 ...,"""Santorini"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,wowcher.ie,€25 for €40 Gift Voucher for Good Place Clinic Spa - Dublin,https://www.wowcher.ie/deal/vip/38505731/25-40-gift-voucher-good-place-clinic-spa?from_lsie=true,€25 for €40 Gift Voucher for Good Place Clinic Spa - Dublin,"Spa Gift Voucher: €40 to Spend on Treatments – Good Place Clinic Spa, Dublin ... Mystery Holiday™ - Crete, Tenerife, Turkey, Rome, Venice & More! 202 ...","""Crete"" ""spa"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
90,zenin.com.au,Purchase a Massage Gift Voucher Now,https://www.zenin.com.au/Massage-Gift-Voucher/Sydney/Inner-West/Rhodes,Purchase a Massage Gift Voucher Now,Booking a massage session in Rhodes is made easy and stress-free with our ... What can I put on my massage gift voucher? When purchasing a Zenin massage ...,"""Rhodes"" ""massage"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,agorakifissia.com,Gift cards,https://agorakifissia.com/gift-cards/,Gift cards,"What is the difference between an e-Gift Card and physical Gift Card? A ... Argyropoylou 10, Kifisia 145 62, Attica, Greece. VAT: 033240915. GEMI ...","""Kifisia"" ""garden"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,antevacrafts.com,Gift Card 400,https://antevacrafts.com/products/gift-card-400?srsltid=AfmBOop2b7AI45uSmi_MTYDPF33mtoTLZ9ZnIn9DHw9bfGFGArPBLQBC,Gift Card 400,"Gift Card 400€. Gift Card 400€. SKU:gc-4. Handcrafted in Athens | A Goldsmith Legacy Since 1958. Regular price €400,00 EUR. Regular price €400,00 EUR Sale price ...","""Athens"" ""perfume"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,bellevue.it,Gift card of a massage and spa access at the ...,https://www.bellevue.it/en/gift-card-hotel-sorrento/wellness-harmony,Gift card of a massage and spa access at the ...,"In the intimate and welcoming atmosphere of the Wellness area, this gift voucher offers a 50-minute customized couples' massage to be shared. ... Greece +30 ...","""Greece"" ""massage"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,bothners.co.za,Virtual Gift Voucher - R300,https://bothners.co.za/shop/gifts-lifestyle/gift-vouchers/virtual-gift-voucher-r300/,Virtual Gift Voucher - R300,"Home Audio & Video · Music Books · Gifts & Lifestyle · Gift Vouchers · Clothing ... He went on to study piano and voice as subjects, before leaving for Greece ...","""Greece"" ""audio"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,bt45hair.com,BT45 Gift Card | Men's Hair Styling & Grooming Gift Voucher,https://bt45hair.com/products/bt45-gift-card?srsltid=AfmBOooCPpRmK5UW09V0xcYriwsFzS62QOO3Bhxa_jXGtAPqT1nf6OsB,BT45 Gift Card | Men's Hair Styling & Grooming Gift Voucher,"With over a decade of experience working with industry experts, celebrities, running several barber ... Greece (EUR €); Greenland (DKK kr.) Grenada (XCD ...","""barber"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,dandolighting.com,D&O Lighting Gift Card,https://www.dandolighting.com/products/d-o-lighting-gift-card?srsltid=AfmBOor1bJydVUe3eez3-s5poQfTc0M7EXuWg4EGZOqq07-8E2aS0L32,D&O Lighting Gift Card,"... lighting for their film projects, take advantage of our many gift card options. ... Greece, Greenland (Denmark), Grenada, Guadeloupe, Guam, Ghana, Guatemala ...","""lighting"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,dosakitchen1.voucherconnect.com,Dosa kitchen Gift Card,https://dosakitchen1.voucherconnect.com/product/14201,Dosa kitchen Gift Card,"... kitchen. Toggle navigation. Home. Reload this page. image for gift voucher. Dosa ... Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala, Guernsey, Guinea ...","""Greece"" ""kitchen"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,dropsjewellery.com,Gift Card,https://dropsjewellery.com/gift-card/,Gift Card,"Gift Card. Drops ... Special gifts for happy moments · Drops jewellery store · We'd love to hear from you. Join us. 30 Skoufa St, Kolonaki, Athens | +30 210 ...","""Athens"" ""gifts"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,dv8fashion.com,Gift Cards,https://www.dv8fashion.com/en/Gift-Cards/cc-312.aspx,Gift Cards,"E-Gift Voucher Online. Give the gift of style, send a DV8 e-gift card and let them choose their next fashion fix. ... Greece, Greenland, Grenada, Guadeloupe, Guam ...","""fashion"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
80,fay.com,Gift Card | Fay,https://www.fay.com/gr-en/add-gift-card/,Gift Card | Fay,"HOW IS AN ORDER PAID WITH A GIFT CARD AND ANY ADDITIONAL PAYMENT METHOD, REFUNDED? ... Greece · Holland · Hungary · Iceland · Ireland · Italy · Latvia · Lithuania.","""Greece"" ""computers"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,greece_relevant_but_business_location_unclear
