score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason,v3_bucket,v3_reason
100,number-a.com,#A Gift Card – number A,https://number-a.com/products/number-a-gift-card,#A Gift Card – number A,"number A eyewear cycling glasses & goggles MTB gift voucher. Zoom Expand ... Greece (AUD $), Greenland (AUD $), Grenada (AUD $), Guadeloupe (AUD ...","""eyewear"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,olivaloe.com,Δωροκάρτα - Olivaloe - Natural cosmetics,https://www.olivaloe.com/en/product/gift-card/,Δωροκάρτα - Olivaloe - Natural cosmetics,"Δωροκάρτα. Gift card. Choose an option, 10€, 20€, 50€, 100€, 150€, 200€. 10€. 20€. 50 ... Lost password? Head Office. VIO.PA. Chania, Souda. Crete, 73200, Greece.","""Greece"" ""cosmetics"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,oysho.com,Δωροκάρτα | OYSHO Ελλάδα,https://www.oysho.com/gr/gift-card/home.html,Δωροκάρτα | OYSHO Ελλάδα,"Δωροκάρτα | OYSHO Ελλάδα. ... Home, Massimo Dutti, Pull & Bear, Stradivarius, Bershka και Lefties. Κάντε ...","""home"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,papcorp.com,P.A.P Hotels & Beach Wedding Events - P.A.P. Corp,https://www.papcorp.com/gift-card,Gift Card | P.A.P Hotels & Beach Wedding Events - P.A.P. Corp,PAP Gift Card. €25. Amount. €25. €50. €100. €150. €200. Quantity ... PAP HOTEL SA. Tsimiski & Salaminos Str. 9. 54626. Thessaloniki. Greece. CONTACT ...,"""Thessaloniki"" ""hotel"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,sailionian.com,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,https://www.sailionian.com/gift-vouchers/,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,"Types of RYA Courses · Competent Crew ... Whether it's for Christmas, a special Birthday or an anniversary - a gift voucher is thoughtful for any occasion...","""courses"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
85,sailstar.org,Gift card – sailing course | Sailstar,https://www.sailstar.org/presentkort.html,Gift card – sailing course | Sailstar,Give the gift of sailing! Buy a Sailstar gift card for any of our sailing courses in Stockholm or Greece.,"""courses"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,saltydreamers.com,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,https://saltydreamers.com/collections/giftcard,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,"Greece EUR €; Hungary HUF Ft; Ireland EUR €; Italy EUR €; Latvia EUR ... With a Salty Dreamers gift voucher, you'll always be right! The recipient ...","""Greece"" ""jewelry"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,santorini.net,25-200 - Santorini Eshop,https://www.santorini.net/shop/gift-cards/gift-card-25/,Gift Card 25-200 - Santorini Eshop,Beauty & SkinCare · Gifts & Souvenirs · Home & Living · About Santorini ... Santorini eshop gift card 25-200 · Shop / Gift cards. Gift Card 25-200€. Eshop ...,"""Santorini"" ""beauty"" ""gift card""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
80,sessile-athens.com,Δωροκάρτα Sessile Athens 100€ | Retina Theme,https://sessile-athens.com/dwrokarta-sessile-athens-100/4aC1cD562DC7c21/en?sort=vk&srsltid=AfmBOoq-AFN_fF2dtxBPYaet51chLEzi_K5uPrwPxDvaX1CEPL2DHYXl,Δωροκάρτα Sessile Athens 100€ | Retina Theme,Η ηλεκτρονική Δωροκάρτα Sessile Athens είναι το ιδανικό δώρο για κάθε περίσταση. Ο παραλήπτης της μπορεί να πραγματοποιήσει Αγορές μέσω Sessile Athens ...,"""Athens"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,sparklingwishes.com,Sparklingwishes,https://sparklingwishes.com/products/e-gift-card?srsltid=AfmBOorU9aBE6CU0Fgj0Q40QeFVnwIEVJtF7TjQm3W_v5RSnaZEEMtpR,E-Gift Card,Give the gift of choice. Our e-gift card is delivered instantly by email and redeemable across our full collection of handcrafted Greek jewelry.,"""jewelry"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,srsbooks.com,SRS Books Gift Voucher,https://srsbooks.com/products/srs-books-gift-voucher?srsltid=AfmBOop9I8vF8SIZUYLZK0xVkZM2SBmAtT8hRY6PBtakklpnnJzZ1NhB,SRS Books Gift Voucher,"Offer the gift of devotional literature with an SRS Books gift voucher, redeemable online for books and offerings by Śivarāma Swami ... Greece EUR € ...","""Greece"" ""books"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,store.canaves.com,Canaves Oia Santorini | Store,https://store.canaves.com/gift-card/,Gift Card – Canaves Oia Santorini | Store,Gift card confirmation will be sent to your email address. Terms & Conditions ... Canaves Oia Hotel MHTE: 1167Κ035Α0934200 | Canaves Oia Suites MHTE ...,"""Santorini"" ""hotel"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,stradivarius.com,Κάρτα δώρου | Stradivarius Greek,https://www.stradivarius.com/gr/gift-card.html?srsltid=AfmBOoq5FnwnEZOgrxjrmNRkFChvAOF9nUhr9-VQ9zbTSMGC07efcY7o,Κάρτα δώρου | Stradivarius Greek,Δεν μπορείς ν' αποφασίσεις ποιο είναι το τέλειο δώρο; Η κάρτα δώρου είναι η σίγουρη επιτυχία. Διάλεξε το ποσό και στείλ'την στον παραλήπτη όποτε επιθυμείς.,"""κάρτα δώρου""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,teritoria.com,Wedding Gift Card - Gift Shop Teritoria,https://www.teritoria.com/en/gift-shop/our-gift-cards/wedding-gift-card/,Wedding Gift Card - Gift Shop Teritoria,"Wedding Gift Card. This gift card is valid for 24 months and can be used in ... Greece, Germany and Austria(for a night & breakfast stay or a meal). 1 ...","""wedding"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,thebaitay.com,GIFT CARD - The BaiTay,https://thebaitay.com/collections/gift-card?srsltid=AfmBOorUBq8ljCKr8szk2xU-lhXJpiAmus50HloxaCo0mIs5QLC8OClp,GIFT CARD - The BaiTay,BAGS · HAND FAN · ACCESSORIES · TABLEWARE · WALL ART · GIFT CARD · SUMMER SALE · BLANKETS ... Thessaloniki Greece. Contact. info@thebaitay.com. MANTENGAMOS EL ...,"""Thessaloniki"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,thegreekoutdoor.com,Gift Card - The Greek Outdoor,https://thegreekoutdoor.com/gift-card/,Gift Card - The Greek Outdoor,Home Give the Gift of Adventure with Sailing Tours and Outdoor Activities in Greece Travel Gift Card Looking for the perfect travel gift for your loved ones ...,"""outdoor"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,urbaneskin.com,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,https://urbaneskin.com/offers/urbane-skin-spa-gift-card/,Urbane Skin Spa Gift Card: Το Aπόλυτο Δώρο Ομορφιάς!,"| 23, Kanari str., Kolonaki, Athens, 1st floor. | +30 210 72 50 ... Urbane Skin Spa Gift Card: Το απόλυτο δώρο στον απόλυτο προορισμό ...","""Athens"" ""spa"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,yaloyoga.com,Yalo Yoga E,https://yaloyoga.com/el/products/yalo-yoga-e-gift-card?srsltid=AfmBOophMQtWEckLWN_o4-ujOVYl-EISWgQR0vFS7ZI-QBdVsJbzO_9L,Yalo Yoga E-Gift Card,"Yalo Yoga E-Gift Card. €15,00 EUR. Ονομασίες 15 ευρώ. 15 ευρώ Variant sold out ... Ελλάδα (GR €); Ελβετία (CH CHF); Ερυθραία (ER €); Εσουατίνι (SZ €); Εσθονία ...","""yoga"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
