bucket,reason,merchantName,expectedTitle,expectedOfficialUrl,finalUrl,httpStatus,pageTitle,h1,evidenceGiftKeyword,evidencePurchaseSignal,evidenceBadRole
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Dressingbar","Gift Card - Greek Designer Clothes & Accessories","https://dressingbar.gr/product/gift-card/","https://dressingbar.gr/product/gift-card/","200","Gift Card - Greek Designer Clothes & Accessories – Shop Online","Dressing bar's shopping bag is coming soon.","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Driverstation","Δωροκαρτα - DriverStation","https://driverstation.gr/ola-ta-proionta/dorokartes/dorokarta/","https://driverstation.gr/ola-ta-proionta/dorokartes/dorokarta/","200","Δωροκαρτα - DriverStation","Δωροκαρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Dwrokartes","Public Δωροκάρτα Δωροεπιταγή eGift Card ~ Dwrokartes.gr","https://dwrokartes.gr/dwrokarta/public-dorokarta/","https://dwrokartes.gr/dwrokarta/public-dorokarta/","200","Public Δωροκάρτα Δωροεπιταγή eGift Card [2026] ~ Dwrokartes.gr","Public Δωροκάρτα Δωροεπιταγή eGift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","E Gatos","Gift Card | Παιδικά παπούτσια & αξεσουάρ","https://www.e-gatos.gr/product/gift-card/","https://www.e-gatos.gr/product/gift-card/","200","Gift Card - Παπουτσωμένος Γάτος | Παιδικά παπούτσια & αξεσουάρ","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","E Snacks","E-Snacks Gift Card","https://e-snacks.gr/gift-cards","https://e-snacks.gr/gift-cards","200","Gift Cards | E-Snacks","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","E Socks","E-Socks Gift Card","https://e-socks.gr/collections/giftcards","https://e-socks.gr/collections/giftcards","200","Gift Cards &ndash; e-socks.gr","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Ebru","Gift Vouchers - Káte","https://kate.ebru.gr/product/gift-vouchers/","https://kate.ebru.gr/product/gift-vouchers/","200","Gift Vouchers - Káte - Ebru","Gift Vouchers","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Ecoliving","Gift Cards","https://ecoliving.gr/product/gift-card/","https://ecoliving.gr/product/gift-card/","200","Eco Gift Card - Eco Living Greece","Eco Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Ecrystal","Δωροκάρτα - Κοσμήματα Swarovski ECrystal","https://ecrystal.gr/dorokarta/","https://ecrystal.gr/dorokarta/","200","Δωροκάρτα - Κοσμήματα Swarovski ECrystal","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Efantasy","eFantasy e-Gift Card","https://www.efantasy.gr/el/gift-cards","https://www.efantasy.gr/el/gift-cards","200","eFantasy.gr - Games 'n' Comics - Εδώ θα βρείτε τεράστια ποικιλία από παιχνίδια, επιτραπέζια, Funko Pop! φιγούρες, comics, puzzles, δώρα","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Eightboutiquegym","Eightboutiquegym Gift Card","https://www.eightboutiquegym.gr/gift-card","https://www.eightboutiquegym.gr/gift-card","200","Gift Card | EIGHT BOUTIQUE GYM","Επικ οινωνήστε μαζί μας!","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Electrocrete","Στείλε την αγάπη σου και μια... δωροκάρτα","https://www.electrocrete.gr/giftcard","https://www.electrocrete.gr/giftcard","200","Electrocrete","χάρισε μια δωροκάρτα electrocrete","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Elegance","Δωροκάρτα","https://elegance.gr/product/giftcard/","https://elegance.gr/product/giftcard/","200","Δωροκάρτα - elegance.gr","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Elegancy","Elegancy Gift Card","https://www.elegancy.gr/gift-card","https://www.elegancy.gr/gift-card","200","Gift Card | Elegancy","Elegancy Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Elenabeautyhall","Elenabeautyhall Gift Card","https://elenabeautyhall.gr/gift-card/","https://elenabeautyhall.gr/gift-card/","200","Gift Card | Elena Beauty Hall","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Elephantstore","Elephantstore Gift Card","https://www.elephantstore.gr/products/gift-card","https://www.elephantstore.gr/products/gift-card","200","Gift Card &ndash; Elephant Store","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Elforsam","Gift Card – Maaji","https://elforsam.gr/product-category/gift-card/","https://elforsam.gr/product-category/gift-card/","200","Gift Card &#8211; Maaji","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Epidermislaser","gift cards","https://www.epidermislaser.gr/gift-cards","https://www.epidermislaser.gr/gift-cards","200","Προσφορές Epidermis Laser","GIFT CARDS","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Epiploaivazoglou","Gift card - Έπιπλο Αϊβαζόγλου – |","https://epiploaivazoglou.gr/product-category/paidiko/cilek/gift-card/","https://epiploaivazoglou.gr/product-category/paidiko/cilek/gift-card/","200","Gift card &#8211; Έπιπλο Αϊβαζόγλου","Gift card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Epiplocasa","Gift Card - EpiploCasa.gr · Έπιπλα Ελληνικής Κατασκευής","https://epiplocasa.gr/product/gift-card/","https://epiplocasa.gr/product/gift-card/","200","Gift Card - EpiploCasa.gr · Έπιπλα Ελληνικής Κατασκευής · Παράδοση σε Ελλάδα και Κύπρο","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Erato Kosmima","Στείλε μια Gift Card - Ερατώ","https://erato-kosmima.gr/product/gift-card/","https://erato-kosmima.gr/product/gift-card/","200","Στείλε μια Gift Card &#8211; Στείλε την αγάπη σου από όπου και αν είσαι.","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Erostoys","Gift Cards - Ερωτικά Παιχνίδια, Premium Sex Toys","https://erostoys.gr/gift-cards/","https://erostoys.gr/gift-cards/","200","Gift Cards - Ερωτικά Παιχνίδια, Premium Sex Toys","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Estheta","Δωροκάρτα | Estheta | Plus Size Ρούχα","https://www.estheta.gr/product/giftcard/","https://www.estheta.gr/product/giftcard/","200","Δωροκάρτα | Estheta | Plus Size Ρούχα","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Eubiotica","gift card - Eubiotica Super Teas","https://www.eubiotica.gr/gift-card","https://www.eubiotica.gr/gift-card","200","gift card | EUBIOTICA SUPER TEAS","Eubiotica eGift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Eunoiacandle","Eunoiacandle Gift Card","https://eunoiacandle.gr/gift-card/","https://eunoiacandle.gr/gift-card/","200","GIFT CARD - eunoiacandle.gr","GIFT CARD","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Euphoriamassage","Gift Card - Euphoria Massage","https://euphoriamassage.gr/gift-card/","https://euphoriamassage.gr/gift-card/","200","Gift Card &#8211; Euphoria Professional Massage","Μία δωροκάρτα Euphoria Professional Massage είναι η τέλεια δικαιολογία για να γιορτάσετε κάθε περίσταση: γενέθλια, επέτειο, αποφοίτηση, προαγωγή εργασίας, εκτίμηση ή «γιατί ...έτσι απλά!».","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Extremepro","1. στοιχεια δωροκαρτας","https://extremepro.gr/el/giftcard","https://extremepro.gr/el/giftcard","200","","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Fancynails","Gift Card - Fancy Nails by Nancy","https://fancynails.gr/gift-card/","https://fancynails.gr/gift-card/","200","Gift Card - Fancy Nails by Nancy","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Feelcar","Feelcar Gift Card","https://feelcar.gr/product/dorokarta/","https://feelcar.gr/product/dorokarta/","200","Δωροκάρτα - FEELCAR","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Feelmadness","Gift Card | Αθλητικά Ρούχα, Παπούτσια & Αξεσουάρ","https://www.feelmadness.gr/gift-card.html","https://www.feelmadness.gr/gift-card.html","200","Gift Card | Αθλητικά Ρούχα, Παπούτσια & Αξεσουάρ","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Fisika","E-Gift Card - Fisika","https://fisika.gr/gifts/gift-vouchers/","https://fisika.gr/gifts/gift-vouchers/","200","Gift Vouchers - Fisika","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Flashfashion","Gift Card | FLASH FASHION","https://www.flashfashion.shop/gift-card","https://www.flashfashion.shop/gift-card","200","Gift Card | FLASH FASHION","Ηλεκτρονική Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Floraplant","Floraplant Gift Card","https://eshop.floraplant.gr/en/giftcard/","https://eshop.floraplant.gr/en/giftcard/","200","Δωροκάρτα - Floraplant","Gift card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Formyskin","Προϊόντα Gift Card","https://formyskin.gr/gift-card/","https://formyskin.gr/gift-card/","200","Gift Card - formyskin.gr","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Forward","Gift Voucher","https://www.forward.gr/product/gift-voucher/","https://www.forward.gr/product/gift-voucher/","200","Gift Voucher","Gift Voucher","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Funkymonkeyshoes","Funky Monkey Δωροκάρτα 30€ / 40€ / 50€","https://funkymonkeyshoes.gr/product/gift-card/","https://funkymonkeyshoes.gr/product/gift-card/","200","ΔΩΡΟΚΑΡΤΑ 30€ | 40€ | 50€ | Παιδικά Παπούτσια | Funky Monkey","ΔΩΡΟΚΑΡΤΑ 30€ | 40€ | 50€","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Gabi","Gift Card - Gabi","https://gabi.gr/products/gift-card","https://gabi.gr/products/gift-card","200","Gift Card &ndash; Gabi","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Gouves","Gift Card - Gouves Travel Market Experts","https://gouves.gr/gift-card/","https://gouves.gr/gift-card/","200","Gift Card - Gouves Travel Market Experts","Discounted Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Greenmall","ΔΩΡΟΚΑΡΤΑ – ΙΔΕΕΣ ΔΩΡΩΝ","https://greenmall.gr/product/greenmall-gift-card/","https://greenmall.gr/product/greenmall-gift-card/","200","Greenmall Gift Card | Green Mall","Greenmall Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Greenpeace","Δωροκάρτα","https://eshop.greenpeacegreece.org/product/dwrokarta/","https://eshop.greenpeacegreece.org/product/dwrokarta/","200","Δωροκάρτα - Greenpeace Greece","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Gruppobizzaro","Gift Card – Bizzaro Shop – Ανδρικά Ρούχα, Παπούτσια, ...","https://www.gruppobizzaro.gr/gift-card/","https://www.gruppobizzaro.gr/gift-card/","200","Gift Card &#8211; Bizzaro Shop &#8211; Ανδρικά Ρούχα, Παπούτσια, Αξεσουάρ","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Haritidis","Haritidis Gift Card","https://www.haritidis.gr/el/giftcard","https://www.haritidis.gr/el/giftcard","200","Κάρτα Δώρου Giftcard - Κοσμηματοπωλείο Χαριτίδης - Κοσμηματοπωλείο Χαριτίδης","Κάρτα Δώρου","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Healthandbeauty","Gift Card - Health & Beauty - Ινστιτούτο Αισθητικής στην Πάτρα","https://www.healthandbeauty.com.gr/gift-card/","https://www.healthandbeauty.com.gr/gift-card/","200","Health & Beauty - Ινστιτούτο Αισθητικής στην Πάτρα","Χαρίστε Ομορφιά με μία Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Heelshop","e-Gift card - Shop - Organic Cotton fashion","https://www.heelshop.gr/en/e-gift-card/","https://www.heelshop.gr/en/e-gift-card/","200","e-Gift card - Shop - Organic Cotton fashion","e-Gift card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hellobabyshop","Gift Card Balance","https://hellobabyshop.gr/product-category/wps_wgm_giftcard/","https://hellobabyshop.gr/product-category/wps_wgm_giftcard/","200","Gift Card &#8211; HELLO BABY","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hepta","Hepta's eGift Card","https://www.hepta.gr/giftcard","https://www.hepta.gr/giftcard","200","eGIFT CARD | Hepta Jewellery","Hepta&#x27;s eGift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hobbylobby Yarns","Hobby Lobby Δωροεπιταγή 100€","https://www.hobbylobby-yarns.gr/product-category/doroepitages/","https://www.hobbylobby-yarns.gr/product-category/doroepitages/","200","Δωροεπιταγές - www.hobbylobby-yarns.gr","Δωροεπιταγές","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Homii","Αγοράστε μία Δωροεπιταγή","https://homii.gr/giftcard","https://homii.gr/giftcard","200","Αγοράστε μία Δωροεπιταγή","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Honeykids","Gift Card - Honeykids Conceptstore","https://honeykids.gr/collections/gift-card","https://honeykids.gr/collections/gift-card","200","Gift Card &ndash; Honeykids Conceptstore","Collection: Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hotelshops","e-Gift Card - To Τέλειο δώρο","https://www.hotelshops.gr/el/e-gift-card.html","https://www.hotelshops.gr/el/e-gift-card.html","200","e-Gift Card - To Τέλειο δώρο","e-Gift Card σε Χρώμα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hugshop","Gift Card | hug","https://www.hugshop.gr/product/gift-card/","https://www.hugshop.gr/product/gift-card/","200","Gift Card | hug","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Hydrowellness","Gift Card - Γυμναστήριο | Hydro Wellness","https://www.hydrowellness.gr/gift-card","https://www.hydrowellness.gr/gift-card","200","Gift Card | Hydro Wellness","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Idealofsweden","Idealofsweden Gift Card","https://idealofsweden.gr/c/gift-card","https://idealofsweden.gr/c/gift-card","200","Gift Card - Ideal | IDEAL OF SWEDEN","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Idil","e-Gift card | IDIL","https://www.idil.gr/gift-card","https://www.idil.gr/gift-card","200","Gift Card | IDIL","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Ikiru","gift-cards – IKIRU","https://ikiru.gr/gift-cards/","https://ikiru.gr/gift-cards/","200","gift-cards &#8211; IKIRU","GIFT CARD","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Imaginationtravel","Δωροεπιταγή ταξιδίου - Travel Gift Voucher","https://www.imaginationtravel.gr/doroepitagi-taxidiou-travel-gift-voucher","https://www.imaginationtravel.gr/doroepitagi-taxidiou-travel-gift-voucher","200","Δωροεπιταγή ταξιδίου - Travel Gift Voucher | Imagination Travel","Δωροεπιταγή ταξιδίου - Travel Gift Voucher","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Imanoglou","Δωροκάρτα","https://imanoglou.gr/en/catalogue/giftcard_50/","https://imanoglou.gr/en/catalogue/giftcard_50/","200","IMANOGLOU - Gift card","Gift card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Inandela","Inandela Gift Card","https://www.inandela.gr/collections/gift-card%F0%9F%8E%80","https://www.inandela.gr/collections/gift-card%F0%9F%8E%80","200","Gift Card🎀 &ndash; Inandela Boutique","Συλλογή: Gift Card🎀","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Iosifidishome","e-ΔΩΡΟΚΑΡΤΑ","https://www.iosifidishome.gr/p/e-giftcard/","https://www.iosifidishome.gr/p/e-giftcard/","200","e-ΔΩΡΟΚΑΡΤΑ - IOSIFIDIS HOME","e-ΔΩΡΟΚΑΡΤΑ","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Iridaspa","Δωροκάρτα - Gift Card","https://www.iridaspa.gr/product/gift-card-10/","https://www.iridaspa.gr/product/gift-card-10/","200","Δωροκάρτα - Gift Card | Iridaspa","Δωροκάρτα &#8211; Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Janeiredale","eGift Card","https://janeiredale.gr/axesouar/egift-card/","https://janeiredale.gr/axesouar/egift-card/","200","eGift Card - Jane Iredale Greece","eGift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Joykidsboutique","Δωροκάρτα","https://joykidsboutique.gr/shop/uncategorized/gift-card/","https://joykidsboutique.gr/shop/uncategorized/gift-card/","200","Gift Card - Joy Kids&#039; Boutique","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Jthomedesign","Gift Cards - Έπιπλα σπιτιού Joanna Terizi","https://jthomedesign.gr/gift-cards/","https://jthomedesign.gr/gift-cards/","200","Gift Cards - Έπιπλα σπιτιού Joanna Terizi","Καλοκαιρινές Εκπτώσεις – 10%","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Juniorkids","Giftcards","https://juniorkids.gr/product/gift-card/","https://juniorkids.gr/product/gift-card/","200","Gift Card - Junior Kids Boutique","Δωροεπιταγή","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Justbrazilstore","Justbrazilstore Gift Card","https://www.justbrazilstore.gr/products/gift-card","https://www.justbrazilstore.gr/products/gift-card","200","Gift Card","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","K Skin","Gift Card! - Κορεάτικα Καλλυντικά - K-Skin","https://k-skin.gr/gift-card/","https://k-skin.gr/gift-card/","200","Gift Card! - K-Skin","Gift Card!","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kaelego","Gift card-50","https://kaelego.gr/gift-card/","https://kaelego.gr/gift-card/","200","Gift Card – kaelego.gr","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kalousos","Kalousos Gift Card","https://www.kalousos.gr/el/dorokarta-gift-card-50eur.html","https://www.kalousos.gr/el/dorokarta-gift-card-50eur.html","200","KALOUSOS Δωροκάρτα (Gift Card) 50€ μόνο με 50.00","Δωροκάρτα (Gift Card) 50€","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kanellopoulos","E-Gift Card - ΚΑΝΕΛΛΟΠΟΥΛΟΣ DEPARTMENT STORES","https://kanellopoulos.gr/product/e-gift-card/","https://kanellopoulos.gr/product/e-gift-card/","200","E-Gift Card - ΚΑΝΕΛΛΟΠΟΥΛΟΣ DEPARTMENT STORES","E-Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kasparianjewels","Δωροκάρτα των καταστημάτων μας σε ότι θέλετε!","https://www.kasparianjewels.gr/gift-card-0ven","https://www.kasparianjewels.gr/gift-card-0ven","200","Gift Card","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kazi","Kazi Gift Card 80€","https://kazi.gr/gift-card-519380-1.html","https://kazi.gr/gift-card-519380-1.html","200","Gift Card 30 519380-1 plus size | Kazi Line Fashion","Gift Card 80","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Keriland","Δωροκάρτα","https://www.keriland.gr/product-category/gift-card/","https://www.keriland.gr/product-category/gift-card/","200","Gift Card - Keriland","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kidsfashion","Δωροκάρτα - Η παιδική μόδα είναι εδώ","https://kidsfashion.gr/paidika-rouxa/giftcard/","https://kidsfashion.gr/paidika-rouxa/giftcard/","200","Δωροκάρτα - Η παιδική μόδα είναι εδώ | KidsFashion.gr","Δωροκάρτα","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kikocosmetics","ΔΩΡΟΚΑΡΤΑ KIKO","https://www.kikocosmetics.gr/dorokarta-kiko","https://www.kikocosmetics.gr/dorokarta-kiko","200","ΔΩΡΟΚΑΡΤΑ KIKO","","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Klotsotiras","Gift cards - Πετσέτες, Σεντόνια, Πάπλωμα, Κουβέρτες, ...","https://klotsotiras.gr/gift-cards/","https://klotsotiras.gr/gift-cards/","200","Gift cards - Πετσέτες, Σεντόνια, Πάπλωμα, Κουβέρτες, Μπουρνούζια, Παιδικά - Klotsotiras","Gift cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Kois Optics","Kois Optics Gift Card","https://www.kois-optics.gr/el/products/giftcard","https://www.kois-optics.gr/el/products/giftcard","200","Giftcard | KOIS OPTICS","Giftcard","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Krikisbeauty","Krikis Beauty Gift Card 20€","https://krikisbeauty.gr/shop/gift-card-20e-2/","https://krikisbeauty.gr/shop/gift-card-20e-2/","200","Gift Card 20€ | Beauty House Chios","Gift Card 20€","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","LEGO Store Greece","LEGO Store Greece Gift Card","https://www.lego.storegreece.gr/upiresies/gift-cards/","https://www.lego.storegreece.gr/upiresies/gift-cards/","200","Gift Cards | LEGO Store Greece","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Ladolea","Ladolea Gift Card","https://ladolea.gr/store/gift-card/gift-card/","https://ladolea.gr/store/gift-card/gift-card/","200","Gift Card - Ladolea.gr","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Laloo","Laloo Gift Card 30€","https://laloo.gr/el/250-gift-cards","https://laloo.gr/el/250-gift-cards","200","Gift Cards","Gift Cards","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Lamillou","La Millou Gift Card","https://lamillou.gr/%CF%80%CF%81%CE%BF%CF%8A%CF%8C%CE%BD/gift-card/","https://lamillou.gr/%CF%80%CF%81%CE%BF%CF%8A%CF%8C%CE%BD/gift-card/","200","Gift Card | La Millou","Gift Card","true","true","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_GIFT_CARD_AND_PURCHASE_EVIDENCE","Lav Perfumes","Lav Perfumes Gift Card","https://www.lav-perfumes.gr/gift-card/","https://www.lav-perfumes.gr/gift-card/","200","Gift Card &#8211; LAV Perfumes","Gift Card","true","true","false"
