score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_score,v4_bucket,v4_reason
100,skinreal.gr,Δωροκάρτα,https://skinreal.gr/product/giftcards/?srsltid=AfmBOoqZ8n9Xa6YGefEp3QM8I0nXGz3oL0fifn0Z3eiQ5UrXkOKS3hbX,Δωροκάρτα,"Skin Tools · Μακιγιαζ Εναλλαγή μενού. Προσωπο · Χειλη · Ματια · Φρυδια · Πινελα ... Δωροκάρτα. 30.00 € – 200.00 €. Ποσό Δωροκάρτας. Κάντε μία επιλογή, 30.00 € ...","site:.gr ""tools"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,sportsdirect.gr,Multi Store E-Voucher Gift Card - Online and High Street,https://www.sportsdirect.gr/gift-cards-multi-store-e-voucher-gift-card---online-and-high-street-966004,Multi Store E-Voucher Gift Card - Online and High Street,Shop the Gift Cards Multi Store E-Voucher Gift Card - Online and High Street from UK's No.1 sports retailer. Order in-store or online and start saving ...,"site:.gr ""gift cards""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,summitgym.ufr.gr,Δωροκάρτα 9€ | Γυμναστήριο SUMMIT Ναύπλιο,https://summitgym.ufr.gr/reward-archives/9euro-giftcard-wheel/,Δωροκάρτα 9€ | Γυμναστήριο SUMMIT Ναύπλιο,Reward: Δωροκάρτα 9€ – Γυμναστήριο Summit Ναύπλιο Reward Banner. Reward: Δωροκάρτα 9€ – Γυμναστήριο Summit Ναύπλιο · Δωροκάρτα 9€ ... SUMMIT GYM INSIDER PORTAL.,"site:.gr ""gym"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,sunflirt.gr,SUN ΦΛΕΡΤ,https://sunflirt.gr/product/gift-card/,SUN ΦΛΕΡΤ - Gift Card,"Whether it's for a birthday, a thank-you, or just because, the SUN ΦΛΕΡΤ Gift Card is the perfect way to let them choose their ideal look. Delivered instantly ...","site:.gr ""swimwear"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tanea.gr,Όσκαρ: Τι κρύβει η φετινή gift card,https://www.tanea.gr/2024/03/09/lifearts/cinema/oskar-ti-kryvei-i-fetini-gift-card/,Όσκαρ: Τι κρύβει η φετινή gift card,Ο κύβος του Ρούμπικ και διαμονή σε πολυτελές ελβετικό σαλέ μεταξύ των φετινών δώρων. Όσκαρ: Τι κρύβει η φετινή gift card.,"site:.gr ""cinema"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tennisgarden.gr,Δωροκάρτες,https://tennisgarden.gr/gift-cards/,Δωροκάρτες,Χαρίστε σε φίλους και αγαπημένα πρόσωπα μια εμπειρία με την δωροκάρτα του Kalamata Tennis Garden! Από 8 Δεκεμβρίοιυ 2021 και κατά τη διάρκεια όλης της σεζόν ...,"""Kalamata"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tenplushair.gr,Ten Plus,https://tenplushair.gr/ten-plus-hair-services-gift-card/,Δωροκάρτα Ten Plus,360° Virtual Tour. Δευτέρα. 09:00 - 17:00. Τρίτη. 08:30 - 20:30. Τετάρτη. 09:00 ... Η αξία των υπηρεσιών ή προϊόντων που θα αγοραστούν µε την δωροκάρτα πρέπει να ...,"site:.gr ""tour"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thelproject.gr,Gift Voucher - Theλamdaproject - Language School,https://thelproject.gr/courses/gift-voucher/,Gift Voucher - Theλamdaproject - Language School,"Courses · Intensive Courses · Standard Intensive 20h · Extra Intensive 20h + 5h ... Gift Voucher. €67,763,949.00. Looking for a thoughtful gift for a friend or ...","""courses"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,thetoc.gr,Gift card από τα Public: Χριστούγεννα χωρίς το άγχος της ...,https://www.thetoc.gr/epixeiriseis/article/gift-card-apo-ta-public-xristougenna-xoris-to-agxos-tis-epilogis/,Gift card από τα Public: Χριστούγεννα χωρίς το άγχος της ...,Η gift card των Public είναι το δώρο που προσαρμόζεται σε κάθε προσωπικότητα. ... My market Local: 4 χρυσά βραβεία στα Supermarket Awards 2025!,"site:.gr ""supermarket"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,threadboutique.gr,Gift Card,https://threadboutique.gr/collections/gift-card?srsltid=AfmBOoo-C2TtbR4VgLFtNsscwpPAJosXC6E3MdUaoNDBrX53Ycwy1_4t,Gift Card,"Emma Swimwear · Emmanuelle Silk · Individual Art Leather · Kourbela · La Chaine ... Thread Gift Card. Vendor: Thread Earthy Shopping. Regular price From €10,00.","site:.gr ""swimwear"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tkdmarousi.gr,Vouchers 50%,https://tkdmarousi.gr/product/gift-cards-vouchers-50/,Gift Cards Vouchers 50%,... beauty studio or in our cosmetic shop. Amount is flexible and you can personalize your gift card with a message. ... Copyright © 2022 Marousi Martial Arts Academy,"""Marousi"" ""beauty"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
80,tokopeli.gr,Δωροκάρτα,https://www.tokopeli.gr/voucher?srsltid=AfmBOoqPiahRpVZH9jI_yrv-RZNbSeY_1Uf_73fASJxtBv811G81cSSh,Δωροκάρτα,"Δωροκάρτα. Δωροκάρτα. 0 αξιολογήσεις • Γράψτε μια αξιολόγηση. 0,00 ... Chania, Crete · +30 2821058355 · info@tokopeli.gr. ΒΟΗΘΕΙΑ. Επικοινωνία · Συχνές ...","""Chania"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
85,toolsmania.gr,Αγοράστε μία Δωροεπιταγή,https://www.toolsmania.gr/index.php?route=account/voucher&srsltid=AfmBOorNWd6_zNQd0YCxpLHfqFKoX5vgMbsLhP5BwbqeqVzq8wrpKtDd,Αγοράστε μία Δωροεπιταγή,FALCON OPTICS · PULSAR · YUKON · Καρυδάκια 1/4 εξάγωνα κοντά Καρυδάκια 1/4 εξάγωνα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""optics"" ""δωροεπιταγή""",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,topgreekwines.gr,50€,https://www.topgreekwines.gr/en-gb/gift-voucher-50%E2%82%AC-wines.html,Gift voucher 50€,"Gift voucher 50€ wines. ... *Not valid for Special wines from Santorini, gifts & box-in-bag. Deliveries ...","site:.gr ""gifts"" ""gift voucher""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
85,tresjoli.gr,Αγοράστε μία Δωροεπιταγή,https://www.tresjoli.gr/index.php/?route=account/voucher,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""δωροεπιταγή""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
85,trimis.com.gr,Αγοράστε μία Δωροεπιταγή,https://www.trimis.com.gr/account/voucher?srsltid,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.com.gr ""δωροεπιταγή""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tripadvisor.com.gr,"Dirextra Experiences, Courses and gift vouchers",https://www.tripadvisor.com.gr/Attraction_Review-g187069-d26696852-Reviews-Dirextra_Experiences_Courses_and_gift_vouchers-Manchester_Greater_Manchester_Eng.html,"Dirextra Experiences, Courses and gift vouchers","Dirextra Experiences, Courses and gift vouchers, Μάντσεστερ - Δείτε κριτικές, πληροφορίες και φωτογραφίες στο Tripadvisor (Dirextra Experiences, Courses and ...","site:.com.gr ""gift vouchers""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
85,tsiantakishome.gr,40,https://www.tsiantakishome.gr/shop/dwrokartes/dwrokarta-40e/,Δωροκάρτα 40,Δωροκάρτα 40€. Λεπτομέρειες. Προς * Εισάγετε τις διευθύνσεις ηλεκτρονικού ... Tsiantaki Home. Κατασκευή ...,"site:.gr ""home"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,tzougaris.gr,Τζούγκαρης - 300€ — Κοσμήματα Τζούγκαρη,https://tzougaris.gr/en/shop/wps_wgm_giftcard/tzougaris-giftcard-300/,Δωροκάρτα Τζούγκαρης - 300€ — Κοσμήματα Τζούγκαρη,Δωροκάρτα Τζούγκαρης – 100€. €100.00 VIEW CARD · Group-29-1-400x400 · Read more VIEW CARD · Δωροκάρτα Τζούγκαρης – 500€ ... Kid's Jewelry. Contact. Email. info@ ...,"site:.gr ""jewelry"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,valsamakis.gr,Name Day GIft Card - Καλαμάτα,https://valsamakis.gr/name-day-gift-card.html,Name Day GIft Card - Καλαμάτα,Δωροκάρτα για Ονομαστική Εορτή. Tap to expand ... Τα Valsamakis Optics συνεργάζονται με εταιρεία ταχυμεταφορών ...,"site:.gr ""optics"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,vca.gr,Sick Gift Card - ViciousCyclesAthens,https://www.vca.gr/products/gift-card,Sick Gift Card - ViciousCyclesAthens,"... shoes that cyclists wear) and lycra and spends most of his income in gear ... Sick Gift Card. Sale. Regular price €10,00. Tax included. Title. €10,00 EUR ...","site:.gr ""shoes"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,vinoteca.gr,100,https://www.vinoteca.gr/gift-card-100.html,Δωροκάρτα 100,"Δωροκάρτα. ... Idylle d ... Δωροκάρτα 100. 100,00 €. Αγορα. Πρόσθεση στα Επιθυμητά; Πρόσθεση στην Σύγκριση ...","site:.gr ""tour"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
80,wedday.gr,Δωροκάρτα - WEDDING DAY,https://wedday.gr/dorokarta/?srsltid=AfmBOorAc71yn7tFwTxoTHl8-ZRPQLbkOT1Dayx1vMnKlJIF0tABKPbX,Δωροκάρτα - WEDDING DAY,"Δωροκάρτα · WEDDING BOOK · Αρχική » Δωροκάρτα. Δωροκάρτα. Προσθήκη στην λίστα επιθυμιών · Δωροκάρτα WEDDING DAY. 10,00€ – 500,00€ Price range: 10 ...","site:.gr ""wedding"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,xalkiadakis.gr,Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη ...,https://xalkiadakis.gr/article/giftcard_xalkiadakis?srsltid,Δωροκάρτα Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη ...,Δωροκάρτα Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη και Αξία με Ένα Δώρο που διαρκεί! · Ευκολία στη χρήση σε όλα τα Super Market Χαλκιαδάκης ...,"site:.gr ""home"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,130,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,alexandrisstores.gr,Valentine's day Gift Card,https://alexandrisstores.gr/en/product/valentines-day-gift-card-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Valentine's day Gift Card - Δωροκάρτα - Αλεξανδρής Καταστήματα,Weeks Special. alexandris-stores-leather-sneakers-mple-blue-dermatina-anatomika- ... Valentine's day Gift Card – Δωροκάρτα ... δωροκάρτα με το ποσό και το κείμενο ...,"site:.gr ""leather"" ""δωροκάρτα""",2,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,alteregofashion.gr,AlterEgo,https://alteregofashion.gr/en/product/gift-card/,Δωροκάρτα AlterEgo,"Choose the amount you want to donate and a gift card with your message will ... Thessaloniki, TK. 56429 2310 681328. In the event that you wish to use ...","""Thessaloniki"" ""fashion"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
85,antithesisclothing.gr,Ηλεκτρονική Δωροκάρτα,https://antithesisclothing.gr/shop/dorokarta/?srsltid,Ηλεκτρονική Δωροκάρτα,Τότε η δωροκάρτα ... ΣΥΝΔΕΣΗ/ΕΓΓΡΑΦΗ. Ο ΛΟΓΑΡΙΑΣΜΟΣ ΜΟΥ · ΟΙ ΠΑΡΑΓΓΕΛΙΕΣ ΜΟΥ · ΤΑ ΑΓΑΠΗΜΕΝΑ ΜΟΥ · ΔΩΡΟΚΑΡΤΑ · Instagram. © 2026 Antithesis Clothing Clothing - All ...,"site:.gr ""clothing"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,armoniawellness.gr,Christmas Gift Cards,https://www.armoniawellness.gr/christmas-gift-cards/,Christmas Gift Cards,"Κανενα προϊον στο καλαθι σας. Armonia Wellness ... Ψάχνεις Χριστουγεννιάτικο δώρο; Χάρισε μία δωροεπιταγή μας για massage, θεραπεία προσώπου, Body Scrub ή ...","site:.gr ""wellness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,badila.gr,Gift Card,https://www.badila.gr/en/giftcard/,Gift Card,"Gift Card ... Receiver's Details. Name. Surname. E-mail. Confirm E-mail ... Categories: Men, Jacket ,Leather. Tags: Men's Clothing, Clothing, Fashion. Share:.","site:.gr ""leather"" ""gift card""",2,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,beautyhallrhodes.gr,“Beauty Hall”,https://beautyhallrhodes.gr/gift-card-beauty-hall/,GIFT CARD “Beauty Hall”,GIFT CARD “Beauty Hall” ... Χαρίστε ένα δώρο ομορφιάς στα αγαπημένα σας πρόσωπα!!! Share Post.,"""Rhodes"" ""beauty"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
85,bekids.gr,Αγοράστε μία Δωροκάρτα,https://bekids.gr/index.php?route=account/voucher&srsltid=AfmBOopNimYNuFAEiPI7LGQPqUxTn5PveHGrA0N1n7ZuZk2OkYXBEdAr,Αγοράστε μία Δωροκάρτα,Αυτή η δωροκάρτα θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Piraeus · 3DSecure · BestPrice.gr. © Copyright - All rights reserved ...,"""Piraeus"" ""kids"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,bmwpap.gr,Αγοράστε μία Δωροεπιταγή,https://www.bmwpap.gr/gift-voucher/,Αγοράστε μία Δωροεπιταγή,Tour. K 1600 B · R 1300 RT · K 1600 GT · K 1600 GTL · K 1600 Grand America · Sport ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""tour"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,chania-culture.gr,Δωροκάρτα,https://shop.chania-culture.gr/product/gift-card/,Δωροκάρτα,Δωροκάρτα. 10.00€. Από: Προς: Δωροκάρτα. 10.00€ – 100.00€ Price range ... g-politismos@chania.gr · Φόρμα επικοινωνίας. Social Media. Όροι & Προϋποθέσεις ...,"""Chania"" ""δωροκάρτα""",2,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
85,cheapet.gr,Αγοράστε μια δωροεπιταγή,https://cheapet.gr/account/voucher,Αγοράστε μια δωροεπιταγή,Αρχική » Λογαριασμός » Δωροεπιταγή. Αγοράστε μια δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέσω E-Mail στον παραλήπτη μόλις ολοκληρωθεί η πληρωμή. * Όνομα ...,"site:.gr ""pet shop"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,cherrybox.gr,You are My Super Mom Gift Card,https://cherrybox.gr/1683635829833-you-are-my-super-mom-gift-card.html,You are My Super Mom Gift Card,You are My Super Mom Gift Card. Εγγραφή. ΕΓΓΡΑΦΗ. Σύνδεση. Διεύθυνση Email ... bubble-t-cosmetics. Toggle Nav Cherrybox · Zevioo CX Badge Zevioo Product Badge ...,"site:.gr ""cosmetics"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
100,createathens.gr,Create Gift Card,https://createathens.gr/el/shop/items/coffee-tools/create-gift-card-gr/,Create Gift Card,"Δώρο για λάτρεις του καφέ! Η Create Gift Card χρησιμοποιείται για σεμινάρια, γευσιγνωσίες και προϊόντα στο κατάστημα. Για σένα ή για δώρο!","""tools"" ""gift card"" Greece",2,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
80,cretalive.gr,It's a perfect Easter gift για το βαφτιστήρι σου!,https://www.cretalive.gr/kriti/dorokarta-its-perfect-easter-gift-gia-baftistiri-soy-0,Δωροκάρτα: It's a perfect Easter gift για το βαφτιστήρι σου!,Η βαφτιστήρα σου μεγαλώνει και μαζί της μεγαλώνει και το στυλ της και η δωροκάρτα μετατρέπεται σε fashion statement. ... Best of Crete. Ι ...,"""Crete"" ""fashion"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,125,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source
