score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_score,v4_bucket,v4_reason
100,en.kalamata.co.il,Gift Card - Kalamata - קלמטה,https://en.kalamata.co.il/giftcard,Gift Card - Kalamata - קלמטה,"You can choose between a gift card of your desired amount, or a special gift card for two ... Kalamata - Greek cuisine in the Old City of Jaffa. Please ...","""Kalamata"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,endclothing.zendesk.com,Purchasing an Online Gift Card,https://endclothing.zendesk.com/hc/en-us/articles/6016849911580-Purchasing-an-Online-Gift-Card,Purchasing an Online Gift Card,"Ordering an online gift card is easy! Simply follow these steps: Click HERE to go to our ""END. Gift Card"" page where you can ... (Europe) English ( ...","""Europe"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,ensun.io,Top 17 Gift Card Manufacturers in Netherlands (2026),https://ensun.io/search/gift-card/netherlands,Top 17 Gift Card Manufacturers in Netherlands (2026),"Discover all relevant Gift Card Manufacturers in Netherlands, including giftcards.group and Eatcard Hospitality Reinvented.","""Netherlands"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,eqs-news.com,Citycon launches a new shopping centre gift card ...,https://www.eqs-news.com/news/corporate/citycon-launches-a-new-shopping-centre-gift-card-in-finland-and-estonia/0c5f9c17-5bfd-4020-b94b-3423258d7980,Citycon launches a new shopping centre gift card ...,"Citycon launches a new shopping centre gift card in Finland and Estonia ... In Finland, the gift card can first be used in five shopping centres: Iso ...","""Finland"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,escapeventure.com,Escape Room Gift Voucher for Magdeburg,https://www.escapeventure.com/en/escape-room-magdeburg-gift-voucher?srsltid=AfmBOopeZ_DKIUcxhCjJ508KUZUSfIA3kAI8dFzPFDbIwDXyDRbf3hnX,Escape Room Gift Voucher for Magdeburg,Escape Room Gift Voucher for Magdeburg · ⏱️ Digital in minutes · Flexible redemption · Valid for 3 years.,"""escape room"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,esncard.org,Zalando Gift Cards,https://www.esncard.org/discount/zalando-gift-cards,Zalando Gift Cards,"Zalando is Europe's leading online fashion and lifestyle platform, offering ... The €10-€15 gift card can be redeemed once, while the 10% discount applies each ...","""Europe"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,eu.globebrand.com,Gift Card - Globe Europe,https://eu.globebrand.com/products/gift-card,Gift Card - Globe Europe,Shop All Clothing New Arrivals Sale Gift Card. APPAREL. CLOTHING. APPAREL. Shop ... Globe Europe. NEW ARRIVALS NEW ARRIVALS NEW PRODUCTS Shop All New Shop ...,"""Europe"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,eu.refybeauty.com,Gift Card - Digital,https://eu.refybeauty.com/products/gift-card-digital,Gift Card - Digital,"The REFY Digital Gift Card is the perfect present for any beauty lover. Straight to the recipient inbox to shop their REFY favourites any time, anywhere.","""Europe"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,eu.thefrankieshop.com,Eu,https://eu.thefrankieshop.com/products/e-gift-card,E-Gift Card,... gift card purchases. ... Europe. Aland IslandsEUR. AlbaniaUSD. AndorraEUR. AustriaEUR. BelgiumEUR.,"""Europe"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,eu.upcirclebeauty.com,UpCircle Gift Card,https://eu.upcirclebeauty.com/products/gift-card,UpCircle Gift Card,Easy to order and you get the e-gift card instantly - great for presents! Review for UpCircle Beauty E-Gift Card - £10 from UpCircle Beauty.,"""Europe"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,expedtribe.com,Gift Voucher,https://expedtribe.com/en/gift-voucher/,Gift Voucher,Gift Voucher Gift your loved ones with a real adventure! Our vouchers are ... education · Snowshoeing · Igloo Adventure. Summer. Mountaineering · Courses and ...,"""education"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,exploremessinia.com,Unforgettable Experience Gift Cards in Greece,https://exploremessinia.com/giftcard/,Unforgettable Experience Gift Cards in Greece,Surprise someone special with our Experience Gift Cards in Greece ... GIFT CARD. Struggling to find the perfect gift for someone special ...,"""experience"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,ezliving-interiors.ie,EZ Living Gift Voucher,https://www.ezliving-interiors.ie/ez-living-gift-voucher,EZ Living Gift Voucher,... Gift Voucher Buy Gift Voucher. Buy a loved one a gift voucher from EZ Living ... furniture · Let's Get Social @ezlivinginteriors. €10 off your first order*.,"""furniture"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fairmont.com,Luxury Hotel & Spa Gift Cards,https://www.fairmont.com/en/gift-card.html,Luxury Hotel & Spa Gift Cards,"Give the gift of luxury with a Fairmont hotel gift card, redeemable worldwide for stays, dining, spa and golf ... Switzerland. Geneva - Grand Hotel Geneva ...","""Switzerland"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fashion-arena.cz,Gift Card,https://www.fashion-arena.cz/en/gift-cards,Gift Card,"WHAT IS THE FASHION ARENA PRAGUE OUTLET GIFT CARD AND WHERE CAN I USE IT ? ... Zamenhofova 440, Štěrboholy, 108 00 Praha 10, Czech Republic +420 606 069 307.","""Czech Republic"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fashionnoiz.com,Check here how much credits your Gift Card has left!,https://www.fashionnoiz.com/giftcards/buy,Check here how much credits your Gift Card has left!,You can optionally add the e-mail of the person you want your Gift Card to be sent and a personalized message for him. ... Kifisia. © fashionnoiz 2018 comodo- ...,"""Kifisia"" ""fashion"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,ferry-guide.com,Stena Line - buy gift voucher - Faehren.net,https://ferry-guide.com/shipping-companies/stena-line/stena-line-gift-voucher-buy-gift-voucher/,Stena Line - buy gift voucher - Faehren.net,"Stena Line voucher for ferry crossings, short trips and hotel bookings. With the Stena Line gift voucher you can make your loved ones happy, ...","""ferry"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,figcstore.com,GIFT CARD,https://www.figcstore.com/cz/gift-card,GIFT CARD,"- Choose the Gift Card amount that you wish to give · - Enter your information, and the recipient's name and e-mail · - Write your personal message · - Add to cart ...","""Czech Republic"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,finance.yahoo.com,Austria Gift Card Business Intelligence Report 2026,https://finance.yahoo.com/news/austria-gift-card-business-intelligence-155500154.html,Austria Gift Card Business Intelligence Report 2026,The Gift Card market in Austria is expected to grow by 7% on annual basis to reach US$1.56 billion in 2026. The gift card market in the country ...,"""Austria"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fiscal-requirements.com,New document was uploaded: Gift Card Treatment – Bulgaria ...,https://www.fiscal-requirements.com/news/670-new-document-was-uploaded-gift-card-treatment-bulgaria,New document was uploaded: Gift Card Treatment – Bulgaria ...,New document was uploaded: Gift Card Treatment – Bulgaria. Private | Bulgaria | Author: Kristina Dosen | Subject: Fiscal subject related | Views: 733 | Date ...,"""Bulgaria"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,flavourofitaly.net,Travel Gift Voucher,https://www.flavourofitaly.net/21-travel-gift-voucher,Travel Gift Voucher,> Travel Gift Voucher. Travel Gift Voucher. Give your loved ones a dream holiday in Italy! Travel Gift Voucher There are no products in this category.,"""Italy"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
80,flowyoga.ie,Wellness Gift Vouchers | Yoga & Holistic Gifts at Setu Studio,https://flowyoga.ie/vouchers/,Wellness Gift Vouchers | Yoga & Holistic Gifts at Setu Studio,"A Setu gift voucher is an invitation to slow down. Redeemable across all of our offerings including yoga, massage and more. How it works: Simply fill in ...","""yoga"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,flswimwear.com,GIFT CARD,https://flswimwear.com/en/products/gift-card,GIFT CARD,Looking for the perfect gift but unsure about their sizing and preferences? A gift card is the way to go! Let them choose their dream swimwear.,"""swimwear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,focus10.com.au,Photography Gift Vouchers,https://www.focus10.com.au/gift_voucher.php,Photography Gift Vouchers,"If you're looking for a truly unique gift idea, why not give a Focus 10 gift voucher. They can be used for any of our photography services, courses, for private ...","""photography"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fourseasons.com.cy,Gift Card,https://www.fourseasons.com.cy/gift-cards,Gift Card,Gift card €100. Terms & Conditions. • This gift card is valid ONLY at the Four Seasons Cyprus. • The gift card can be redeemed for any purchases at the Hotel ...,"""Cyprus"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fourseasonsastirpalacehotelathens.giftpro.co.uk,Mercato Monetary Gift Card,https://fourseasonsastirpalacehotelathens.giftpro.co.uk/vouchers/mercato-monetary-gift-card/,Mercato Monetary Gift Card,The Spa & Boutique at Four Seasons Astir Palace Athens ... Mercato Monetary Gift Card at Four Seasons Astir Palace Hotel Athens gift voucher packaging ...,"""Athens"" ""spa"" ""gift voucher""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,foxfashioncyprus.com,FOX e,https://foxfashioncyprus.com/product-category/e-gift-card/?srsltid=AfmBOorICxGQVFbvm6LvDqO4wBn8-_Wu7SVM77zSialuyYqUkt4cS6AA,FOX e-Gift Card,FOX e-Gift Card. €20.00 – €100.00 Price range: €20.00 ... © Copyright 2026 - Fox Fashion Cyprus. Close Menu · ALL ITEMS · NEWBORN · Bodysuits ...,"""Cyprus"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,fportugal.com,Gift Card,https://www.fportugal.com/en/products/gift-card_684.html?srsltid=AfmBOoqfix3PfLnUEyMZndFFSbB6e6O3PwqFKX-mBKnPIVbotmp65Xup,Gift Card,Select the value for the Gift Card you want to offer. · Personalize your Gift Card with our card images. · Indicate the shipping options and the recipient's data.,"""Portugal"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,francetourisme.fr,"Gift card : ideal for Christmas, Birthdays, Events ...",https://www.francetourisme.fr/en/gift-cards.html,"Gift card : ideal for Christmas, Birthdays, Events ...","France Tourisme Gift - Offer a Gift card for all your events - Christmas ... The Gift Voucher or the Gift Card, two ways to give and delight! These two ...","""France"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,freeport.cz,Gift cards,https://www.freeport.cz/en/gift-card,Gift cards,"A gift card for the purchase of brand-name clothing and other products ... Freeport Leisure (Czech Republic), s.r.o. · Chvalovice-Hatě 196. About us. About ...","""Czech Republic"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,freeportfashionoutlet.pt,Gift Card | Freeport Lisboa Fashion ...,https://www.freeportfashionoutlet.pt/en/gift-card-en,Gift Card | Freeport Lisboa Fashion ...,"Purchase your Gift Card valued at €30, €50, €100 or any amount selected by you between €10 and €500. The card can be collected from the Center's Information ...","""Portugal"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,gaelforcemarine.co.uk,Gift Vouchers,https://www.gaelforcemarine.co.uk/en/Gift-Vouchers/c-199.aspx?srsltid=AfmBOorc7ZOtAoCE1Wk3I4_QkrdzYSdg4pj4w-GPY_zm8ixGxmXog7ry,Gift Vouchers,Gift Vouchers | Gael Force Marine. SAVE 5% OFF YOUR FIRST ORDER WHEN YOU SIGN UP TO OUR MAILING LIST > ...,"""marine"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,gameseal.com,NiceBeauty Gift Card 100 NOK Key - NORWAY,https://gameseal.com/nicebeauty-gift-card-100-nok-key-norway,NiceBeauty Gift Card 100 NOK Key - NORWAY,The NiceBeauty Gift Card 100 NOK from Gameseal is the perfect gift for beauty and cosmetics enthusiasts in Norway who love professional products at great prices ...,"""Norway"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,gbcornergifts.com,Athens,https://www.gbcornergifts.com/gift-vouchers,Gift Vouchers Athens,Incredible Experience Gifts in Athens at GB Corner Gifts · €75 GB CORNER GIFTS & FLAVORS | Gift Voucher · €120 GB CORNER GIFTS & FLAVORS | Gift Voucher · €160 GB ...,"""Athens"" ""experience"" ""gift voucher""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,giftiamo.com,Gift card for Italy,https://giftiamo.com/en/allgiftcard/italia.html,Gift card for Italy,Italy Gift Card. Here you will find gift cards and digital vouchers from international and local brands that can be spent at Italy. Get inspired by Giftiamo ...,"""Italy"" retail ""gift card"" official",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,gifting.groupbanyan.com,Angsana Corfu Extra Value e,https://gifting.groupbanyan.com/angsana-corfu/angsana-corfu-extra-value-e-gift-card-042269,Angsana Corfu Extra Value e-Gift Card,"Gift your loved ones with unique experience at Angsana Corfu with the Extra Value e-Gift Card ... hotel in Corfu, Greece.","""Corfu"" ""hotel"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,giftly.com,"Buy Restaurant Gift Cards in Athens, GA",https://www.giftly.com/restaurant-gift-cards/athens-ga?srsltid=AfmBOoruYxgCv0hb1CCNYXNNj7lwvuuBnpI5dsvnPO-gMrBhFZX189ts,"Buy Restaurant Gift Cards in Athens, GA","Gift up to $1,000 with the suggestion to spend it at any restaurant in Athens, GA. city category. Universal Athens gifts · Giftly Gift Card.","""Athens"" ""restaurant"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
100,giftoff.com,Buy Electronics Gift Cards & Vouchers,https://giftoff.com/gift-cards-for/electronics,Buy Electronics Gift Cards & Vouchers,"Give the gift of choice with options for top electronics brands, ensuring your recipient finds exactly what they need. Argos UK gift card. Argos UK. B&Q UK gift ...","""electronics"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,95,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source
