score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
80,skinhawk.de,Geschenkgutschein - Skinhawk gift voucher,https://skinhawk.de/en/products/gutschein?srsltid=AfmBOoq9mbZ04tQAwz0J3jYI3FqFQjF4GZJ0_7f1qZ3PWqX7dXiqsxCo,Geschenkgutschein - Skinhawk gift voucher,Skinhawk gift voucher - 25€ is backordered and will ship as soon as it is back in stock. Skinhawk gift vouchers for water sports and winter sports products.,"""water sports"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,skinorea.com,SKINOREA gift card - K-beauty in Europe,https://skinorea.com/en/products/gift-card?srsltid=AfmBOor-rH64BS7YPm8QQMuyO6v5ws78tHGRQtF9h_JkFbtiNh-2r7Li,SKINOREA gift card - K-beauty in Europe,"Give the gift of choice with a €25 SKINOREA gift card. Valid for 1 year and delivered instantly by email, it's the perfect beauty and wellness gift for ...","""Europe"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,skiny.com,SKINY DIGITAL GIFT VOUCHER,https://www.skiny.com/en-de/products/skiny-gift-card,SKINY DIGITAL GIFT VOUCHER,"SKINY Digital Gift Voucher. Touch to zoom. SKINY Digital Gift Voucher. SKINY ... perfume, deodorant or similar as well as smoke odor). Soiled or damaged ...","""perfume"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,skyros.com,Gift Vouchers - Skyros Holidays,https://skyros.com/gift-vouchers/,Gift Vouchers - Skyros Holidays,"Art Courses, Astronomy Courses, Comedy Improvisation, Dance Courses, Music ... To purchase a gift card please call us on 01983 865 566 or send an email to ...","""courses"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,smarten.gr,Smarten,https://www.smarten.gr/katigoria/dorokarta/,Δωροκάρτα,Δωροκάρτα. Καλωσορίσατε στον κόσμο του S.M.ARTEN ... Δωροκάρτα (2). Collections. Μέταλλο. Χρώμα ... The S.M.ARTEN Experience. Δωρεάν Μεταφορικά. Κάντε ...,"site:.gr ""experience"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,soandjos.gr,Soandjos,https://soandjos.gr/product/dorokarta/,Δωροκάρτα,"Αρχική σελίδα Kids Δωροκάρτα. Αναμονή εικόνας προϊόντος. Δωροκάρτα. 15,19 €. Σε απόθεμα. Δωροκάρτα ποσότητα ... Food Picks · Διάφορα Σχέδια · Κουζινα · Εργαλεία ...","site:.gr ""food"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,somanyqueens.com,Gift Vouchers - Home to beautiful small labels - somanyqueens.com,https://www.somanyqueens.com/shop/gift-vouchers-1/,Gift Vouchers - Home to beautiful small labels - somanyqueens.com,"As a giver, you not only offer a gift voucher worth a certain amount but also a special shopping experience! Our CONCEPT STORE in Perroy / VD is known for its ...","""concept store"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,somatherapy.gr,Somatherapy,https://somatherapy.gr/gift-certificate/,Δωροεπιταγές,Δωροεπιταγή SomaTherapy για να τη δωρίσετε στα πρόσωπα που αγαπάτε! Οι ... Το Soma Therapy Spa Λαγονήσι λειτουργεί καθημερινά – εκτός Κυριακής – τις ακόλουθες ...,"site:.gr ""spa"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,soulbags.gr,SOUL bags Gentle · Calm · Conscious,https://www.soulbags.gr/products/%CE%BA%CE%AC%CF%81%CF%84%CE%B1-%CE%B4%CF%8E%CF%81%CE%BF%CF%85?srsltid,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,"SOUL bags Gentle · Calm · Conscious. Δωροκάρτα. Δωροκάρτα. Κανονική τιμή €8,90 EUR. Κανονική τιμή €10,00 EUR Τιμή έκπτωσης €8,90 EUR. Τιμή μονάδας / ανά.","site:.gr ""bags"" ""δωροκάρτα""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
65,spaghettilab.gr,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,https://spaghettilab.gr/products/gift-card?srsltid=AfmBOopIl07wn-At_GYte-aoKm5jRYawcFrtyF7CyJ7MUShe5cZma3k4,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,"Το τέλειο δώρο για τους λάτρεις του 3D printing, του modeling και των DIY projects! Δεν είσαι σίγουρος αν θέλουν ένα high-performance τηλεκατευθυνόμενο DIY ...","site:.gr ""printing"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,sparklingwishes.com,Sparklingwishes,https://sparklingwishes.com/products/e-gift-card?srsltid=AfmBOorU9aBE6CU0Fgj0Q40QeFVnwIEVJtF7TjQm3W_v5RSnaZEEMtpR,E-Gift Card,Give the gift of choice. Our e-gift card is delivered instantly by email and redeemable across our full collection of handcrafted Greek jewelry.,"""jewelry"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,spitishop.gr,Οδηγός Αγοράς Για Δωροκάρτες | Spitishop.gr,https://www.spitishop.gr/content/283-odigos-agoras-gia-dorokartes,Οδηγός Αγοράς Για Δωροκάρτες | Spitishop.gr,Ανακαλύψτε στο Spitishop tips & συμβουλές για τις δωροκάρτες Spitishop. Προσφέρετε ως δώρο μια δωροκάρτα ... Decor Ango Brilliant Diolamp Eurolamp Grundig Heronia ...,"site:.gr ""decor"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
55,sportistas.com,Sportistas,https://www.sportistas.com/el/giftcard?srsltid=AfmBOoqDan8zhBnxddj5k6ZxC0sGdayk7fhWR2U4AJ-4FQJAELtnFDNB,Sportistas,... ShoesΦούτερΦούστεςTop μπλούζες με μακρύ μανίκιΣκούφοιΣανδάλια-Πέδιλα ... Gift card. Sportistas Giftcard. Για ποιόν/α είναι το δώρο;. ΓΙΑ ΤΟΝ ΦΙΛΟ/Η. ΓΙΑ ...,"""shoes"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,sportsdirect.mt,Gift Cards | Sports Direct Malta,https://www.sportsdirect.mt/language/en-gb/customerservices/placingorders/giftcards/1000,Gift Cards | Sports Direct Malta,QUESTION - Can I use my Gift card online? ANSWER. Gift Cards can be redeemed by UK customers online at SportsDirect.com Malta and in branches of ...,"""Malta"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
55,sportvision.gr,Κατάστημα αθλητικών ειδών | Sport Vision,https://www.sportvision.gr/terms-and-conditions-for-the-gift-cards,Κατάστημα αθλητικών ειδών | Sport Vision,Η ελάχιστη αξία ανά δωροκάρτα είναι 20€ και η μέγιστη αξία είναι 300€ .Η δωροκάρτα μπορεί να χρησιμοποηθεί σε μια συναλλαγή και δεν μεταφέρετε το υπόλοιπο της.,"site:.gr ""outdoor"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,sprhodes.com,Archives - SP RHODES®,https://sprhodes.com/product-category/gift-cards/,Gift Cards Archives - SP RHODES®,CUSTOMIZABLE KIDS GEAR. All Youth Equestrian · Hats · Tops · Outerwear · Belts ... $750 SP RHODES Gift Card · SP RHODES GIFT CARD $500 · $500 SP RHODES Gift Card.,"""Rhodes"" ""kids"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,srsbooks.com,SRS Books Gift Voucher,https://srsbooks.com/products/srs-books-gift-voucher?srsltid=AfmBOop9I8vF8SIZUYLZK0xVkZM2SBmAtT8hRY6PBtakklpnnJzZ1NhB,SRS Books Gift Voucher,"Offer the gift of devotional literature with an SRS Books gift voucher, redeemable online for books and offerings by Śivarāma Swami ... Greece EUR € ...","""Greece"" ""books"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,staging.bestwishes.gr,Δωροκάρτα - Bestwishes - WPB Jewelry - Bestwishes,https://staging.bestwishes.gr/en/product-category/dwrokarta/,Δωροκάρτα - Bestwishes - WPB Jewelry - Bestwishes,Δωροκάρτα Bestwishes: Χαρίστε μία δωροκάρτα και ... Clothing · Diapers · Mumz · Toys · Men · Accessories · Bags ... Δωροκάρτα. Διαλέξτε το ποσό που επιθυμείτε ...,"site:.gr ""clothing"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,starstravel.info,Gift Card - Stars Travel,https://www.starstravel.info/en/gift-card,Gift Card - Stars Travel,Selected Hotels · Dream Destinations · Tourism in Bulgaria · Blog · About Us · Contacts · Gift Card · Travel Insurance · Quality Assurance · Terms and ...,"""Bulgaria"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,startselect.com,Buy Digital Gift Cards Online at Startselect,https://startselect.com/gr-en/gift-cards,Buy Digital Gift Cards Online at Startselect,Startselect offers a wide range of digital gift cards in different categories such as gaming ... This means that you'll always find the perfect gift card for any ...,"""gaming"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,stem-toys.gr,50 € - Stem Toys,https://stem-toys.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-50-e/,Δωροεπιταγή 50 € - Stem Toys,Δωροεπιταγή 50 € ... STEM toys · Παιχνίδια · Μαγνητικά; Εκπαιδευτικά Παζλ ...,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,store.canaves.com,Canaves Oia Santorini | Store,https://store.canaves.com/gift-card/,Gift Card – Canaves Oia Santorini | Store,Gift card confirmation will be sent to your email address. Terms & Conditions ... Canaves Oia Hotel MHTE: 1167Κ035Α0934200 | Canaves Oia Suites MHTE ...,"""Santorini"" ""hotel"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,store.iloveveterinary.com,I Love Veterinary Gift Card,https://store.iloveveterinary.com/products/i-love-veterinary-gift-card?srsltid=AfmBOordnx5Ujqm7bsl9W1mo8-ghEqkGhCG-NGhz8k6jURurCCMZ5zfS,I Love Veterinary Gift Card,Give them the gift of choice with an I love Veterinary gift card. Gift cards are delivered by email and contain instructions to redeem them at checkout. Our ...,"""veterinary"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,store.kapetanis.com,Δωροκάρτα GKapetanis,https://store.kapetanis.com/gift-card-dorokarta.html?srsltid=AfmBOoo82aWCVQtSd8E0zc172Qdt8JKVKMjkSXopjy8bg-AAcjkGR5Ho,Δωροκάρτα GKapetanis,Bluepoint Swimwear · TOP BRANDS. TOP BRANDS. Triumph · Sloggi · Selenehot · LORMAR ... Ηλεκτρονική Δωροκάρτα GKapetanis. Click to enlarge. Μετάβαση στην αρχή της ...,"""swimwear"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,stradivarius.com,Κάρτα δώρου | Stradivarius Greek,https://www.stradivarius.com/gr/gift-card.html?srsltid=AfmBOoq5FnwnEZOgrxjrmNRkFChvAOF9nUhr9-VQ9zbTSMGC07efcY7o,Κάρτα δώρου | Stradivarius Greek,Δεν μπορείς ν' αποφασίσεις ποιο είναι το τέλειο δώρο; Η κάρτα δώρου είναι η σίγουρη επιτυχία. Διάλεξε το ποσό και στείλ'την στον παραλήπτη όποτε επιθυμείς.,"""κάρτα δώρου""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,stratic.de,Buy Stratic gift vouchers online | Travel voucher,https://stratic.de/en/pages/geschenkgutscheine?srsltid=AfmBOoo66hmF_axv_LHhyqqejukUbJd9gzUTgFsInyg0ZREw2UNK7L3B,Buy Stratic gift vouchers online | Travel voucher,"Who is a gift voucher suitable for? A voucher is always the right choice if you know someone needs luggage or a new bag – but are unsure which model, color, or ...","""luggage"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,suenobags.gr,Suenobags,https://suenobags.gr/product-page/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,"Suneno Bags - Τσάντες - Πλατεία Ομονοίας 25 Β, Αγ. Στέφανος, 145 65 Τηλ: 21 ... Δωροκάρτα. €42.50 – €850.00. Ποσό Δωροκάρτας. Κάντε μία επιλογή, €50.00 ...","site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,support.apple.com,"Πώς να εξαργυρώσετε τη δωροκάρτα Apple Gift Card, την ...",https://support.apple.com/el-gr/118242,"Πώς να εξαργυρώσετε τη δωροκάρτα Apple Gift Card, την ...","... Gift Card. Εξαργυρώστε τη δωροκάρτα σας στο App Store ή στην εφαρμογή Apple Music, για να τη χρησιμοποιήσετε για αγορές στοιχείων, όπως εφαρμογών, συνδρομών ...","""music"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,support.only.com,Gift card – Home page - ONLY,https://support.only.com/hc/en-gr/sections/10146879330321-Gift-card,Gift card – Home page - ONLY,Home page · Payment & Gift cards · Gift card. Gift card. BESTSELLER's electronic gift card terms of use · Home page. English (Greece) ... (Ελλάδα) English (Austria) ...,"""home"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,support.spotify.com,Δωροκάρτες Spotify,https://support.spotify.com/gr/article/gift-cards/,Δωροκάρτες Spotify,Η δωροκάρτα τίθεται σε ισχύ είτε στην επόμενη ημερομηνία πληρωμής του ... Fitness με το Spotify · Οι ενημερώσεις σου · Μηνύματα Spotify. Δυνατότητες στα ...,"""fitness"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,swarovski.com,Δωροκάρτα Swarovski | Swarovski GR,https://www.swarovski.com/el-GR/s-giftcardbuy/,Δωροκάρτα Swarovski | Swarovski GR,Επιλέξτε το αγαπημένο σας σχέδιο για τη δωροκάρτα μαζί με το ποσό προσφοράς. Κάποιο αγαπημένο σας πρόσωπο θα νιώσει χαρά με τη δωροκάρτα Swarovski ... Experience ...,"""experience"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,sweetcare.com,BUY GIFT CARD - SweetCare Cyprus,https://www.sweetcare.com/cy/giftcard.aspx?st=02,BUY GIFT CARD - SweetCare Cyprus,"Select the amount you want to offer, personalize a message and you're done! With SweetCare Gift Card, you will be able to pamper those who most deserve it!","""Cyprus"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,swissotel.com,Swissôtel Gift Card,https://www.swissotel.com/about-swissotel/gift-card/,Swissôtel Gift Card,Swissôtel Gift Card - Feel welcome to Swissôtel Hotels and Resorts. Book one ... Switzerland. Bern. Türkiye. Bodrum Gündoğan · Bodrum Turgutreis · Bursa · Cesme ...,"""Switzerland"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,swissvax.gr,for Car Lovers - Swissvax,https://swissvax.gr/en/products/geschenkgutschein?srsltid,Gift Voucher - for Car Lovers - Swissvax,The Swissvax Gift Voucher is the ideal gift for car lovers. The voucher is valid for all products and services in the Swissvax online shop – whether carnauba ...,"site:.gr ""gift voucher""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,tavellio.com,Tavellio Gift Card | The Perfect Lighting Gift,https://www.tavellio.com/collections/giftcard,Tavellio Gift Card | The Perfect Lighting Gift,Give the gift of choice with a Tavellio Gift Card and let them discover timeless lighting and premium designs.,"""lighting"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,tbdeyewear.com,Tbdeyewear,https://www.tbdeyewear.com/pages/gift-card?srsltid=AfmBOor6mtO5XmzD2_hwQo1gIIRKEEj1VT2g7fEjARDUfbP7DiV96hDX,E-Gift Card Policy,Gift cards can be redeemed only on TBD Eyewear website · The gift card's value can be used towards the purchase of any eligible products available on our website ...,"""eyewear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,teritoria.com,Wedding Gift Card - Gift Shop Teritoria,https://www.teritoria.com/en/gift-shop/our-gift-cards/wedding-gift-card/,Wedding Gift Card - Gift Shop Teritoria,"Wedding Gift Card. This gift card is valid for 24 months and can be used in ... Greece, Germany and Austria(for a night & breakfast stay or a meal). 1 ...","""wedding"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,theartstore.gr,δωροκάρτα Archives - The Art Store,https://theartstore.gr/product-tag/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,δωροκάρτα Archives - The Art Store,... Art Store · Καλάθι Αγορών €0.00 0 ... δωροκάρτα. Εμφάνιση του μοναδικού αποτελέσματος ... Art Store - a project by atsompanis. Αρ. ΓΕΜΗ: 137831855000. fbpx.,"site:.gr ""art"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,thebaitay.com,GIFT CARD - The BaiTay,https://thebaitay.com/collections/gift-card?srsltid=AfmBOorUBq8ljCKr8szk2xU-lhXJpiAmus50HloxaCo0mIs5QLC8OClp,GIFT CARD - The BaiTay,BAGS · HAND FAN · ACCESSORIES · TABLEWARE · WALL ART · GIFT CARD · SUMMER SALE · BLANKETS ... Thessaloniki Greece. Contact. info@thebaitay.com. MANTENGAMOS EL ...,"""Thessaloniki"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,thebodyshop.cy,Thebodyshop,https://thebodyshop.cy/en/products/e-gift-card-1,E-Gift Card,The Body Shop Cyprus · Log in Search Cart · Trending · Must-have Essentials ... E-Gift Card. SEND AN ONLINE E-GIFT CARD. Stuck for gift ideas? Or did you ...,"""Cyprus"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,thegreekoutdoor.com,Gift Card - The Greek Outdoor,https://thegreekoutdoor.com/gift-card/,Gift Card - The Greek Outdoor,Home Give the Gift of Adventure with Sailing Tours and Outdoor Activities in Greece Travel Gift Card Looking for the perfect travel gift for your loved ones ...,"""outdoor"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
