score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
100,saltydreamers.com,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,https://saltydreamers.com/collections/giftcard,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,"Greece EUR €; Hungary HUF Ft; Ireland EUR €; Italy EUR €; Latvia EUR ... With a Salty Dreamers gift voucher, you'll always be right! The recipient ...","""Greece"" ""jewelry"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,salzburgadventures.com,GIft vouchers for activites in Salzburg,https://www.salzburgadventures.com/en/vouchers,GIft vouchers for activites in Salzburg,"... Austria"". Give away experiences that will be remembered! Configure voucher. gift voucher. Gift voucher for a selected offer. Prepaid Value Coupon. Valid for our ...","""Austria"" travel ""gift voucher"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,non_merchant_signal
85,samosbooks.gr,Αγοράστε μία Δωροεπιταγή,https://www.samosbooks.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""books"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,sanahotels.com,Gift Voucher Card - EPIC SANA Marquês,https://www.sanahotels.com/en/hotel/epic-sana-marques/vouchers/sayanna-spa-gift-card/,Gift Voucher Card - EPIC SANA Marquês,GIFT VOUCHER SAYANNA WELLNESS & SPA. Offer a wellness experience to someone you love. And why not allow someone truly special to reach a state of pure ...,"""wellness"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
70,sandalista.gr,Sandalista Gift Card,https://sandalista.gr/en/p/wps_wgm_giftcard-2/sgc/?srsltid=AfmBOorW8nb9wlW-3lNiIP-b-r8Sp0EplZmYV_j8TH7FarpEkM967Z05,Sandalista Gift Card,"Veaki 64 PeristeriFree shipping, cash on delivery and exchanges! (+30) ... Women's Leather Bags. Clothing · Jackets. Shopping ...","""Peristeri"" ""bags"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,sandboxsu.com,Audio Gift Card,https://sandboxsu.com/products/audio-gift-card?srsltid=AfmBOorWfdszl0Ss7GDDhbsztix3rB4l5_0xom-Jhz_Q_fHLppeckZVr,Audio Gift Card,"Audio Gift Card. Sale priceLE 85.00 Regular priceLE 100.00. Voice Your Love, and gift an audio card to keep forever! How does it work: 1. Once ...","""audio"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,sandinmytoes.gr,Gift Card,https://sandinmytoes.gr/el/shop/gift-card-el/gift-card/?srsltid=AfmBOorDn42FfTbhHJNBGntrkfuBhnx0MgsBQBMqj80JPrGsPWGqXPFJ,Gift Card,Ανακαλύψτε το τέλειο δώρο για κάθε γυναίκα που αγαπάτε με μια Gift Card από την SandInMyToes. Η ιδανική επιλογή για να της χαρίσετε τη δυνατότητα να ...,"""swimwear"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,sanopwleio.gr,Αγοράστε μία Δωροεπιταγή,https://www.sanopwleio.gr/account/voucher,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""δωροεπιταγή""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,santorini.net,25-200 - Santorini Eshop,https://www.santorini.net/shop/gift-cards/gift-card-25/,Gift Card 25-200 - Santorini Eshop,Beauty & SkinCare · Gifts & Souvenirs · Home & Living · About Santorini ... Santorini eshop gift card 25-200 · Shop / Gift cards. Gift Card 25-200€. Eshop ...,"""Santorini"" ""beauty"" ""gift card""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,santorinigreekgrill.com,Santorini Greek Grill Gift Cards,https://santorinigreekgrill.com/gift-cards,Santorini Greek Grill Gift Cards,Buy Santorini Greek Grill gift cards online. The perfect gift for any occasion. Send a gift card instantly to family or friends.,"""Santorini"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,santorinijewelry.shop,Shop,https://www.santorinijewelry.shop/products/gift-card?srsltid=AfmBOooEiOCKRZ6pZJGcDWNMF5aS2KPrsW_MSikQaKJhEYuBqvP8V08x,GIFT CARD,Refer to our Privacy Policy for more information. אשר דחה. תקריב. GIFT CARD. Santorini Jewelry. GIFT CARD. מחיר מבצע100.00 ₪. סכום המתנה:.,"""Santorini"" ""jewelry"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,santorininapanee.com,Loyalty & Gift Cards,https://santorininapanee.com/loyalty-gift-card/?srsltid=AfmBOoqefjYcgZegjHNSV8RZ-TW_1P89wbvnL-sQI9U_40A5zqBPdm99,Loyalty & Gift Cards,how to purchase a gift card: You can purchase a Santorini Mediterranean Grill Gift Card either in-store or online. Simply choose the amount you'd like to load ...,"""Santorini"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,santorinipizza.com,Santorini Pizza & Pasta Gift Cards,https://santorinipizza.com/gift-cards,Santorini Pizza & Pasta Gift Cards,"Give the gift of a delicious meal with our restaurant gift cards! Perfect for any occasion, our gift cards can be used for takeout or delivery. Gift Card Amount.","""Santorini"" ""restaurant"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,santorinirestaurantgrillbar.com.au,Santorini Restaurant Grill Bar - Gift vouchers,https://www.santorinirestaurantgrillbar.com.au/gift-vouchers,Santorini Restaurant Grill Bar - Gift vouchers,"Santorini Restaurant Grill Bar - Gift vouchers. An authentic slice of Greece in Newstead. BUY A GIFT VOUCHER. “Absolutely fabulous meal, delicous, generous ...","""Santorini"" ""gift voucher""",4,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,santorinizenspa.com,Spa Gift Voucher in Santorini,https://www.santorinizenspa.com/zen-spa-gift-voucher-program.html?srsltid=AfmBOorEtO47wHhF1vNZiQH5LnS5WCPfiBi_G20RDF0uFAKtwPeg9fUq,Spa Gift Voucher in Santorini,They enjoy a premium Santorini spa moment. BUY A SPA GIFT VOUCHER. About Santorini Zen Spa. Santorini Zen Spa offers curated private spa & massage experiences ...,"""Santorini"" ""spa"" ""gift voucher""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
70,santorinizenspa.travelotopos.com,Surprise a friend with a Gift Card - Santorini Zen Spa,https://santorinizenspa.travelotopos.com/gift-vouchers,Surprise a friend with a Gift Card - Santorini Zen Spa,Back to: Santorini Zen Spa. Pick a date. Spa Services in Akrotiri. Aromatherapy Single massages in Akrotiri · Aromatherapy Massage Packages for Couples in ...,"""Santorini"" ""massage"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,santowines.gr,eShop EU,https://santowines.gr/gift-cards-eu/manufacturer/eu,Gift Cards - eShop EU,"Gift cards are only applicable for eShop use, cannot be combined with any other products (thus should be purchased in a separate order) and they can only be ...","site:.gr ""gift cards""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,sanyamalta.com,Gift Cards - Sanya: Eco Spa,https://sanyamalta.com/gift-cards/,Gift Cards - Sanya: Eco Spa,"services (yoga, eco spa & treatments, clinic, health bar). You can purchase a gift card online here, or get a physical voucher from our Spa in Naxxar, Malta.","""Malta"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,saunainter.com,GIFT VOUCHER 1000 - Saunainter Latvia,https://www.saunainter.com/lv/de/geschenkidee/geschenkgutschein/gift-card-1000/,GIFT VOUCHER 1000 - Saunainter Latvia,"... lightingHARVIA Lighting · CARIITTI LIGHTING · Fiber ... GIFT VOUCHER 1000. Select gift card. Gift card value ... Greece, Greenland, Grenada, Guadeloupe, Guam ...","""Greece"" ""lighting"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,sausalitoferry.com,Gift Card for Sausalito Ferry Co. Toy Store,https://www.sausalitoferry.com/products/gift-card,Gift Card for Sausalito Ferry Co. Toy Store,"Greece (EUR €) ... Sausalito Ferry gift card with $25 value featuring Golden Gate Bridge silhouette and ""Keep Sausalito.","""ferry"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,savinskin.com,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,https://savinskin.com/collections/gift-cards?srsltid=AfmBOoonX72kelnEfhQUeu2R9_QYKySTJ9x3qtPdOzPuewxlWXa5Z-la,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,"Replacing traditional gifts, THE GIFT CARD is the perfect solution for allowing your loved ones to fully customize their routine and adjust it to their own ...","""Romania"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,scandichotels.com,Hotel Gift Cards,https://www.scandichotels.com/en/offers/gift-card,Hotel Gift Cards,Hotel gift card. Give a hotel stay including a delicious breakfast; Or a ... Denmark · Finland · Germany · Norway · Sweden. Order 10 or more gift cards. If you'd ...,"""Sweden"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,scarpa.com,Scarpa,https://scarpa.com/pages/e-gift-card-terms-conditions,E-Gift Card Terms & Conditions,"The E-Gift Card is an unnamed bearer gift voucher ... Keep in touch with fresh new releases, product try out tours and events, join our community of outdoor ...","""outdoor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,scrapsnpieces.gr,Δωροεπιταγή 20 Ευρώ,https://scrapsnpieces.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-20?srsltid=AfmBOoqyp4hMp4Iupb5DBia2mlB3e-8mmCDkytinj9xkVNpTxQG3uf8C,Δωροεπιταγή 20 Ευρώ,"Δωροεπιταγή 20 Ευρώ ... Κάντε ένα δώρο αξίας 20 ευρώ στους φίλους σας για να αγοράσουν ότι τους αρέσει, και στείλτε το κατ' ευθείαν στο email τους. Δες και αυτά.","site:.gr ""δωροεπιταγή""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,third_party_playstation_gift_card
100,scribd.com,Gift Cards Available in Sweden | PDF | Swedish Krona,https://www.scribd.com/document/935720761/Did-Sweden-Have-a-Gift-Card-Google-Search,Gift Cards Available in Sweden | PDF | Swedish Krona,In Sweden Gift Cards With High Rates · 1. iTunes or Apple Gift Card · 2. Amazon … Card · 3. Åhléns Gift Card · 4. Top 5 Types Of Gi! Cards ...,"""Sweden"" retail ""gift card"" official",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,third_party_amazon_gift_card
100,secretgardenglass.fr,Gift Vouchers,https://www.secretgardenglass.fr/en/collections/gift-vouchers,Gift Vouchers,Greece EUR €; Hungary EUR €; Ireland EUR €; Italy EUR ... Secret Garden Gift Voucher for the online shop ...,"""garden"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,selecteyewear.com,Gift Card,https://selecteyewear.com/pages/gift-card?srsltid=AfmBOoqgicAT-zh04vnpIm6Jc0O1R1p0uG3AyEc7Lp0mge5AtOewB5fC,Gift Card,BERLIN EYEWEARMODO EYEWEARSAINT LAURENT EYEWEARTOM FORD EYEWEAR. BEST SELLERS ... Can I use the gift card on sale items? Yes! Gift cards can be used on ...,"""eyewear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,sendachoice.com,Netherlands Fashion Choice Gift Card,https://sendachoice.com/category-gift-cards/netherlands/fashion,Netherlands Fashion Choice Gift Card,"Dress your best every day. Covers Clothing, Footwear, Accessories. EUR (€). SendaChoice from €15–120 THE GIFT OF CHOICE NETHERLANDS FASHION CHOICE GIFT CARD ...","""Netherlands"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,sendvalu.com,Send Gift Cards to Greece Instantly,https://www.sendvalu.com/en/send-digital-gift-cards-to-greece,Send Gift Cards to Greece Instantly,"Easily transfer money or top up mobile phones to support and stay connected with loved ones. ... A gift card is more than a present, it's a way to show ...","""mobile phones"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,senserestaurants.com,SENSE Restaurant Gift Cards,https://www.senserestaurants.com/gift-cards/,SENSE Restaurant Gift Cards,"... Athens with breathtaking views of the Acropolis. Ideal for birthdays, anniversaries, corporate gifting or festive occasions, a SENSE Gift Card ... Hotel) T ...","""Athens"" ""hotel"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,sephora.co.uk,Gift Cards | www.sephora.co.uk,https://www.sephora.co.uk/p/gift-cards?srsltid=AfmBOooqYHYQhkeNUYGzo11kFqNl02haTJO1nweM5iIUxWJJdALXpKw0,Gift Cards | www.sephora.co.uk,"www.sephora.co.uk - The Destination For Beauty. Cancel. Popular searches ... Can I buy a gift card with a discount?No, promotions or discounts are not ...","""UK"" beauty ""gift card"" official",3,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REJECT,third_party_sephora_gift_card
85,sergionails.gr,Αγορά Δωροεπιταγής,https://sergionails.gr/agora-dwroepitaghs/,Αγορά Δωροεπιταγής,Τα καταστήματα Star Nails – Sergio ανταλλάσσουν την προσκομισθησόμενη δωροεπιταγή παραδίδοντας στον κομιστή εμπορεύματα τουλάχιστον ίσης ή μεγαλύτερης αξίας ...,"site:.gr ""nails"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,sessile-athens.com,Δωροκάρτα Sessile Athens 100€ | Retina Theme,https://sessile-athens.com/dwrokarta-sessile-athens-100/4aC1cD562DC7c21/en?sort=vk&srsltid=AfmBOoq-AFN_fF2dtxBPYaet51chLEzi_K5uPrwPxDvaX1CEPL2DHYXl,Δωροκάρτα Sessile Athens 100€ | Retina Theme,Η ηλεκτρονική Δωροκάρτα Sessile Athens είναι το ιδανικό δώρο για κάθε περίσταση. Ο παραλήπτης της μπορεί να πραγματοποιήσει Αγορές μέσω Sessile Athens ...,"""Athens"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,sgb-travel.com,Business Gift Voucher - SGB Travel,https://sgb-travel.com/business-tourism/business-gift-voucher/,Business Gift Voucher - SGB Travel,"The gift voucher is an official document, showing the right of his/her ... “SGB TRAVEL” Agency, owned by Serenity Group Bulgaria ltd. offers a wide ...","""Bulgaria"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,shandontravel.ie,The Ideal Present | Gift Vouchers,https://www.shandontravel.ie/gift-vouchers,The Ideal Present | Gift Vouchers,"Give your friends & family a little bit of the world with a Shandon Travel gift voucher, valid for 5 years. Buy gift certificates online, call 021 427 7094, ...","""Ireland"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,shera.gr,Αγοράστε μία Δωροεπιταγή,https://shera.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"... Clothing Shop · 0 · 0 προϊόν(τα) - 0,00€ 0 · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...","site:.gr ""clothing"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
65,shoeq.ae,Shoeq Gift Card,https://www.shoeq.ae/products/gift-card?srsltid=AfmBOoqykK5t7ixR44Gj-6ImWRhMMvmrSjiK1E6l06nrU8Hx3eGdQo5p,Shoeq Gift Card | Gift Voucher By ...,"Hania Luxe tan leather cushioned slides Dubai flat shoes Greece. HOT. Sold Out ... Handcrafted in Crete, Greece, these...","""Crete"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,shop.chrysler.org,Chrysler Museum Gift Card,https://shop.chrysler.org/products/chrysler-museum-gift-card?srsltid=AfmBOopJwRw32tmyHZB_XnK6pyfvJ63lcBD_kB-e-2n7W9pLXVQ74hbk,Chrysler Museum Gift Card,"Redeemable for Chrysler membership, programs, classes, and purchases in the Museum Shop · Not valid for Zinnia restaurant · Discounts do not apply to gift card ...","""museum"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,shop.countrymusichalloffame.org,Museum Store Gift Card,https://shop.countrymusichalloffame.org/products/museum-store-gift-card?srsltid=AfmBOorVkJYoXShdlRHCn02riQEbcP_NqkFDUGimfj61yMzh_nRe4tzR,Museum Store Gift Card,Museum Store Gift Card. Sale price $10.00. Shipping calculated at checkout.,"""museum"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,shop.khm.at,Gift Voucher 7 Museum Pass Young Adults,https://shop.khm.at/en/products/gutschein-junge-jahreskarte-100000000030859-1924-0?srsltid=AfmBOorHYAtwfjmLJx2Gj5u45Jl-gGLawGPb6xCeTK26_X6D5Fs2Q9E-,Gift Voucher 7 Museum Pass Young Adults,7 Museum Pass Young Adults Gift Voucher. Gift Voucher for the Annual Ticket U25 for young adults aged 19-25 years. Valid in conjunction with a photo ID. The ...,"""museum"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shop.luvnroll.com,Com,https://shop.luvnroll.com/products/gift-voucher?srsltid=AfmBOop1SJIiZHGd70GoQHtaD7VEFJBt_lLAlZsxSEFspDqUzADu0XxV,Gift Voucher,Applicable for jewelry and clothing online and in shop. The gift card can ... Santorini Lookbook · PCP Lookbook. Back; COLLECTIONS; LNR SS23 · LNR SS22 ...,"""Santorini"" ""jewelry"" ""gift card""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shop.matfashion.com,Gift Card,https://shop.matfashion.com/blog/tag/gift-card/,Gift Card - Δωροκάρτα,Welcome to Mat Fashion! ... 18 August 2010. Real Size | Real Woman | Real Gift Card Τώρα δώστε σε αυτούς που αγαπάτε την πιο chic Gift Card. Gift Card ...,"""fashion"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shop.mnhs.org,Org,https://shop.mnhs.org/products/e-gift-card?srsltid=AfmBOooBNsMqBk2-g5MD7J0Sf21naKWnrDJQY8SBgy4HWKo8JPqIJHP0,e-Gift Card – Minnesota Historical Society,"E-Gift Card for the Minnesota Historical Society Shop, featuring a gold design with a dollar sign and question mark. Ideal for shopping at museum stores or ...","""museum"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shop.plesnik.si,Wellness Gift Voucher,https://shop.plesnik.si/products/wellness-gift-voucher-1,Wellness Gift Voucher,Wellness Gift Voucher · Delivered Instantly Via Email · Perfect Gift For Partner · Green Michelin Star Experience.,"""wellness"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shop.themodernisthotels.com,The Modernist Gift Voucher,https://shop.themodernisthotels.com/product/the-modernist-gift-voucher/,The Modernist Gift Voucher,"The Modernist Gift Voucher. €100.00 – €2,000.00 Price range: €100.00 through €2,000.00. Offering your loved ones The Modernist experience has never been easier.","""Thessaloniki"" ""experience"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,shopanna.ie,"Christmas Gifts Tagged ""gift voucher""",https://www.shopanna.ie/collections/christmas-gifts/gift-voucher,"Christmas Gifts Tagged ""gift voucher""","gift voucher, gifts · gloves · gold · gold earrings · gold ... santorini · sasstie · scarf · scarves · shoes · shoulder ... © 2026 Anna Fashion + Lifestyle. Crafted ...","""Santorini"" ""fashion"" ""gift voucher""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
