v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason
95,greekmarket.co.uk,Virtual Gift Card,https://greekmarket.co.uk/product/virtual-gift-card/?srsltid=AfmBOooaIYVL2718ig-7wncCWWL-M5zzjnHRCiHDIXaj3GbIApA5I46o,Virtual Gift Card,With the Greek Market Virtual Gift Card you're offering your loved ... Fight Food Waste · Shop by Greek Brand · Product Recalls · Gift Cards · Greek Market ...,"""food"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,hablax.com,Buy EA SPORTS FC25 Points Gift Cards in Greece,https://www.hablax.com/en/country/greece/giftcard-ea-sports-fc25-points,Buy EA SPORTS FC25 Points Gift Cards in Greece,Buy EA SPORTS FC25 Points Gift Cards in Greece and enhance your gaming experience ... Buy EA SPORTS FC25 Points Gift Cards in Greece ... Tango Live Gift Voucher ...,"""sports"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,hellascanyon.com,Gift Card,https://hellascanyon.com/en/product/gift-card/,Gift Card,"Gift Card. 50,00€ – 200,00€ Price range: 50,00€ through 200,00€. Gift Card ... Gallias 53, Volos, Greece · +30 694 524 2331 · info@hellascanyon.com · Hellas ...","""Volos"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,herminaathens.com,Com,https://herminaathens.com/product/gift-card/,Gift Card,The Hermina Athens Gift Card is a flexible digital or in-store gift option that allows the recipient to choose freely from the brand's jewelry collections.,"""Athens"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,historichotelsofeurope.com,Hotel Gift Vouchers | Give the Perfect Hotel Experience,https://historichotelsofeurope.com/gift-voucher/?utm_campaign=landingpage&utm_content=carousel&utm_medium=cpc,Hotel Gift Vouchers | Give the Perfect Hotel Experience,Gift Vouchers for Historic Hotels. The Perfect Gift – Redeemable Across 24+ European Countries. Buy Gift Voucher ... Kyrimai romantic hotel mani greece ...,"""hotel"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,hyperlightoptics.com,Gift Cards,https://hyperlightoptics.com/collections/gift-cards?srsltid=AfmBOorH3PFixWlqtiZlI7wEQh7Tkr1X73EBjV8yOLq3tpAs-SPLiV9L,Gift Cards,"Greece (EUR €); Guernsey (EUR €); Hong Kong SAR (EUR ... Hyperlight Gift Card featuring bold white HYPERLIGHT OPTICS text, a geometric sphere design, and.","""optics"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,industrybeans.com,Buy A Gift Voucher,https://industrybeans.com/pages/giftvouchers?srsltid=AfmBOopx5OabUiKgZSnWEwZaWXo4RfzSHBIKlbjr4cXnWnwE6VR8vrFR,Buy A Gift Voucher,"These vouchers are only redeemable in store over multiple purchases, and cannot be used online. Shop Cafe Gift Voucher ... Greece (AUD $) Greenland (AUD ...","""cafe"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,inspiredbygreece.com,Gift Voucher,https://www.inspiredbygreece.com/product/gift-card/,Gift Voucher,"Give the gift of an Inspired by Greece Gift Voucher! Vouchers can be used for original art, prints, canvas reproductions, tote bags, cushions and all other ...","""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,juventus.com,Gift Card,https://store.juventus.com/ar/gifts-and-accessories/gifts/gift-card?srsltid=AfmBOoo59e8ecnl8Q_Kwrue4lpGVFKuf0b-igKgYfKwozUr74D-kVEpk,Gift Card,Car AccessoriesCar Accessories · Beach Collection ... Gift CardGift Card · Gift BagsGift Bags · Bundles ... Greece. English (€) · Hungary.,"""car accessories"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,kal-opsia.com,Com,https://www.kal-opsia.com/el/pages/gift-cards?srsltid=AfmBOopR3PDskWYg62MMiChLwUIhj3kwcolS3yGjJhbzU8hPzmyttG51,Δωροκάρτες,... ATHENS με τους όρους που περιγράφονται παρακάτω ... Green & Eco-Friendly Fashion. ✨ Χειμερινές ... Αυτή η Δωροκάρτα (η «Κάρτα») εκδίδεται από την Kalopia Athens ...,"""Athens"" ""fashion"" ""δωροκάρτα""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,kalamatafreedivers.com,Gift voucher,https://kalamatafreedivers.com/product/gift-voucher/,Gift voucher,Here is a perfect freediving gift for you & your loved ones! Gift voucher can be used on all activities and equipment offered in Kalamata Freedivers shop.,"""Kalamata"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,kashbeauty.com,E-Gift Voucher,https://kashbeauty.com/products/giftcard?srsltid=AfmBOoqnXGMzFfxddNPhhQ1se32S0ZAbIjNcc9JcVRr4JO9T8Ca_fw15,E-Gift Voucher,E-Gift Voucher. KASH Beauty Gift Voucher Delivered straight to your inbox ... Greece (EUR); Greenland (DKK); Grenada (XCD); Guadeloupe (EUR) ...,"""beauty"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,kleanthievoo.com,Gift Card,https://www.kleanthievoo.com/gift-card,Gift Card,"Gift Card. Gift Cards – Share the Love. 40 €. Amount. 40 €. 60 € ... Skalani, Heraklion 71500. Crete, Greece. EMAIL. info@kleanthievoo.com. PHONE.","""Heraklion"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,kymajewelry.com,Com,https://www.kymajewelry.com/en/31-gift-cards,Gift Cards,"KYMA Gift Card 25€. €25.00. KYMA ... Lab address: Sofokleous 39, 18452, Athens (Not open to the public).","""Athens"" ""jewelry"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,lottejewelry.com,Com,https://lottejewelry.com/en/pages/gift-card?srsltid=AfmBOoo-X1m-qz62hQgMXtfvSD1Ihy5n8QbYuLmIMpDWoN8EFJel2D53,GIFT CARD,Lotte Jewelry · Account · Cart 0 · Lotte Jewelry ... GIFT CARD. Join our community. This customer is ... Panorama Thessaloniki. Avgerinou 17. 55236. tel:+ 30 ...,"""Thessaloniki"" ""jewelry"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,maccosmetics.com,E Gift Cards,https://www.maccosmetics.com/pages/gift-cards,E Gift Cards,GermanyDeutsch; Greeceελληνικά; HungaryMagyar; ItalyItaliano; Netherlands ... Check Your Gift Card Balance. Enter your card number to view your balance ...,"""Germany"" beauty ""gift card"" official",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,mbtheatre.com,Gift Cards,https://www.mbtheatre.com/giftcards,Gift Cards,"Give the gift of live theatre and so more with a gift card to Michigan's Answer to Broadway! ... Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala ...","""theatre"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,myrto-naturalcosmetics.de,Gift voucher for natural cosmetics,https://www.myrto-naturalcosmetics.de/en/collections/gift-vouchers?srsltid=AfmBOoqcqG4ZdY9AWJT_oFJHacfCo-gTmsHP3GKGDhuPLXzp-2ugUYWE,Gift voucher for natural cosmetics,Give the gift of high-quality natural cosmetics ... Give the gift of natural beauty – with a myrto gift voucher ... Greece Flag Greece. Hungary Flag Hungary.,"""cosmetics"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,nomos-glashuette.com,NOMOS gift voucher – NOMOS Glashütte | GR Store,https://nomos-glashuette.com/en-gr/give-aways/nomos-gift-voucher-scheck75?srsltid=AfmBOorOyA17OLNvsLkYee-on-xKMSGZo_5kpckGd2h8ca5wZVHpQ_Wb,NOMOS gift voucher – NOMOS Glashütte | GR Store,Shipping to: Greece / EUR Language: English · Search · Shop · Find retailer · Sign in / Register Basket Search · Home · All watches · NOMOS gift voucher.,"""watches"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,noones.com,Buy ATTICA Greece Gift Cards,https://noones.com/pcm/buy-gift-cards/attica-greece,Buy ATTICA Greece Gift Cards,Buy ATTICA Greece gift cards with reach 20% discount for NoOnes Gift card ... attica is the country's largest department store which is located in five locations ...,"""department store"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,northsantorini.com,Com,https://www.northsantorini.com/gift-cards,Gift Cards,"North Santorini - A Luxury Spa Hotel in Santorini. FAQs. MENU. BOOK ONLINE. Home ... Select Gift Card, Luxury Romance Package, Bottle of Prosecco & Fruit ...","""Santorini"" ""spa"" ""gift card""",4,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,nytgbshop.myshopify.com,NYT Gift Card – The National Youth Theatre Shop,https://nytgbshop.myshopify.com/products/nyt-gift-card,NYT Gift Card – The National Youth Theatre Shop,"Greece EUR €; Guernsey GBP ... © 2026, The National Youth Theatre Shop Powered by Shopify ... NYT Gift Card.","""theatre"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,olasmarine.com,Exposure Marine E,https://olasmarine.com/products/exposure-marine-e-gift-card,Exposure Marine E-Gift card,Greece · EUR € Guernsey · USD $ Guyana · USD ... Exposure Marine E-Gift card. SKU: Inventory on the way. Regular price £10.00 ...,"""marine"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,paran.com.au,Au,https://paran.com.au/product-category/gift-cards/,Gift Cards,Paran Gift Voucher. $50.00 – $400.00 Price range: $50.00 through $400.00 () · Facebook · Instagram. Locations. Top Ryde – Hair Beauty Spa · Rhodes – Hair Design ...,"""Rhodes"" ""spa"" ""gift voucher""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,partyanimalprint.com,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,https://partyanimalprint.com/trip-to-corfu-pass-personalised-gift-voucher-surprise-trip-holiday-ticket/?srsltid=AfmBOooFr67GoX5zBzgDantj7UQOx6oCz8k_oJnxaYzIy2dTVguVxs6x,Trip To Corfu Pass Personalised Gift Voucher Surprise ...,"This Trip To Corfu Pass Personalised Gift Voucher Surprise Trip Holiday Ticket is printed onto high quality satin finish card, measures 21.5 x 10.6cm and comes ...","""Corfu"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,physiowellnessathens.com,Μασάζ & Θεραπείας,https://www.physiowellnessathens.com/gift-card,Gift Cards Μασάζ & Θεραπείας,Fitness Training · Rehabilitation · Dry Needling · Form & Confidence · BLOG · GIFT ... PhysioWellness Athens Gift Card. 30 €. Ποσό. 30 €. 50 €. 100 €. 150 €. 200 ...,"""Athens"" ""fitness"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,prepareforgreece.com,Greek Language Course Gift Card,https://prepareforgreece.com/ro/products/greek-language-course-gift-card?srsltid=AfmBOopaXENx9_ORv7kqWYwOCgn6jNd2TvKMtIur15GuTiRkjeyeCaKu,Greek Language Course Gift Card,... Courses. ✓ Vocabulary & Grammar Courses ... Your friend or family member can choose any course they want from Prepare For Greece and use the gift card balance at ...,"""courses"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,rhodesboutique.com,Rhodes Charleston Gift Cards,https://rhodesboutique.com/products/rhodes-gift-cards?srsltid=AfmBOoqwK0qg2XXMVwkl6trBAWTDI3lWSIWnecxUQtMrQHzQEJU0c6fl,Rhodes Charleston Gift Cards,"Treat someone special to the gift of their choice with a gift card to Rhodes Boutique and Rhodes Home & Gift. From luxury fashion to home decor, a gift card ...","""Rhodes"" ""fashion"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,rhodesrentalcar.com,My Way Rent a Car Rhodes Island,https://www.rhodesrentalcar.com/gift-card/?srsltid=AfmBOopM91K378BNIDhKjh0aQCVmnoZFO_fjtwIL3L6jH-N5Jo6siYGo,Gift Card - My Way Rent a Car Rhodes Island,RESTAURANT BAR LIVE STAGE SHOP MY WAY Gift Card PRIVILEGED CARD FOR REAL ... My Way Rent a Car Rhodes Island – Rhodes Car Rental Services · Home · Cars ...,"""Rhodes"" ""restaurant"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,rhodeswaterside.com.au,Au,https://www.rhodeswaterside.com.au/visit/centre-info-and-services/gift-cards,Gift Cards,Experience. Visit. Discover Discover Minis. Closed. A Rhodes Waterside Gift Card is the perfect option for that person who seems to have everything! Rhodes ...,"""Rhodes"" ""experience"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,rodirestaurants.co.uk,Gift Vouchers | Rodi Greek Restaurant Welwyn,https://rodirestaurants.co.uk/gift-vouchers,Gift Vouchers | Rodi Greek Restaurant Welwyn,"... gift voucher is a thoughtful and memorable gift for anyone who loves great food. To request a voucher, fill out the form below with your details and we'll ...","""food"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,santorinizenspa.com,Spa Gift Voucher in Santorini,https://www.santorinizenspa.com/zen-spa-gift-voucher-program.html?srsltid=AfmBOorEtO47wHhF1vNZiQH5LnS5WCPfiBi_G20RDF0uFAKtwPeg9fUq,Spa Gift Voucher in Santorini,They enjoy a premium Santorini spa moment. BUY A SPA GIFT VOUCHER. About Santorini Zen Spa. Santorini Zen Spa offers curated private spa & massage experiences ...,"""Santorini"" ""spa"" ""gift voucher""",5,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,senserestaurants.com,SENSE Restaurant Gift Cards,https://www.senserestaurants.com/gift-cards/,SENSE Restaurant Gift Cards,"... Athens with breathtaking views of the Acropolis. Ideal for birthdays, anniversaries, corporate gifting or festive occasions, a SENSE Gift Card ... Hotel) T ...","""Athens"" ""hotel"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
95,skandinavianbar.com,Purchase a Gift Card in Advance,https://www.skandinavianbar.com/mykonos-gift-card/,Purchase a Gift Card in Advance,Purchase a Skandinavian Bar Mykonos Gift Card for your Beloved Ones in Advance.Our Mykonos Gift Card is made to express Love and Friendship.,"""Mykonos"" ""gift card""",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
