v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v4_1_bucket,v4_1_reason
95,mysatellite.gr,Αγοράστε μία Δωροεπιταγή,https://www.mysatellite.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Satellite Advertising Gifts. Menu. 0. Όλα. Όλα; Αρχική; Κατάλογοι Online. 0 προϊόν ... Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...,"site:.gr ""gifts"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,noemahome.gr,Αγοράστε μία Δωροεπιταγή,https://noemahome.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,home · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας ...,"site:.gr ""home"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,nova-travel.gr,Αγοράστε μία Δωροεπιταγή,https://nova-travel.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Nova Travel - Travel Agency Greece. All. All; Αρχείο Εκδρομών; Οργανωμένα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...,"site:.gr ""travel"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,olympusport.gr,Αγοράστε μία Δωροεπιταγή,https://olympusport.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,FITNESS ΡΟΥΧΑ · ΠΑΠΟΥΤΣΙΑ · ΠΑΠΟΥΤΣΙΑ ΠΡΟΠΟΝΗΣΗΣ · ΠΥΓΜΑΧΙΚΑ ΜΠΟΤΑΚΙΑ · ΠΑΠΟΥΤΣΙΑ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""fitness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,orloffbeauty.gr,Αγοράστε μία Δωροεπιταγή,https://www.orloffbeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή ... Οι περιποιήσεις spa πραγματοποιούνται μέσω γνήσιων πρωτοκόλλων και με προϊόντα φροντίδας του δέρματος από premium μάρκες Valmont και ...,"site:.gr ""beauty"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,otticacenter.gr,Αγοράστε μία Δωροεπιταγή,https://www.otticacenter.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Smith Optics · Solano · Speyes · Spektre. T. Tiffany Co · Timberland · Tom Ford · Tom's ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ...,"site:.gr ""optics"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,owlaboutkids.gr,Αγοράστε μία Δωροεπιταγή,https://www.owlaboutkids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,palbatt.gr,Αγοράστε μία Δωροεπιταγή,https://www.palbatt.gr/doroepitages?srsltid,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Μπαταρίες για INDIAN MOTORCYCLE. Μπαταρίες για JINCHENG. Μπαταρίες ...,"site:.gr ""motorcycle"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,petpoint.gr,Αγορά Δωροεπιταγής,https://petpoint.gr/agora-doroepitagis/,Αγορά Δωροεπιταγής,... Wellness Core · Hill's Science Plan · Acana · Orijen · Κλινικές Ξηρές τροφές · AATU ... Η δωροεπιταγή Pet Point είναι ένας εύκολος και πρακτικός τρόπος να κάνετε ...,"site:.gr ""wellness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,pro.makemeup.gr,Αγοράστε μία Δωροεπιταγή,https://pro.makemeup.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,BAGS & ACCESSORIES. BAGS & ACCESSORIES. LIFESTYLE & MORE. Bags / Accessories ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""bags"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,psichogiosmeat.gr,Αγοράστε μία Δωροεπιταγή,https://www.psichogiosmeat.gr/b2b/index.php?route,Αγοράστε μία Δωροεπιταγή,ΨΥΧΟΓΥΙΟΣ DELICATESSEN FOOD SERVICES. Τηλεφωνικές Παραγγελίες 210 2829759 ... Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη ...,"site:.gr ""food"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,roumeliotis-sm.gr,Μην το χάσετε! Κερδίστε δωροεπιταγή 6 € με αγορές άνω ...,https://roumeliotis-sm.gr/el/2025/03/22/doroepitagi-6euro-mhn-to-xasete/,Μην το χάσετε! Κερδίστε δωροεπιταγή 6 € με αγορές άνω ...,"Με κάθε 50€ αγορών σε μία απόδειξη, αγορές στα καταστήματα Toys & More και Super Market Ρουμελιώτης Γαστούνης, ο πελάτης λαμβάνει δωροεπιταγή ...","site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,rowit.gr,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης ...,https://rowit.gr/tag/1-%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-%CE%B1%CE%BE%CE%AF%CE%B1%CF%82-30e-fitness-nutrition-%CF%83%CF%84%CE%AC%CE%BC%CE%BA%CE%BF%CF%82-%CE%B2%CE%B1%CE%B3%CE%B3/,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης ...,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης. Rowit Τελευταία Νέα 1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης. Όμιλοι · Οι ...,"site:.gr ""fitness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,samosbooks.gr,Αγοράστε μία Δωροεπιταγή,https://www.samosbooks.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""books"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,sergionails.gr,Αγορά Δωροεπιταγής,https://sergionails.gr/agora-dwroepitaghs/,Αγορά Δωροεπιταγής,Τα καταστήματα Star Nails – Sergio ανταλλάσσουν την προσκομισθησόμενη δωροεπιταγή παραδίδοντας στον κομιστή εμπορεύματα τουλάχιστον ίσης ή μεγαλύτερης αξίας ...,"site:.gr ""nails"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,shera.gr,Αγοράστε μία Δωροεπιταγή,https://shera.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"... Clothing Shop · 0 · 0 προϊόν(τα) - 0,00€ 0 · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...","site:.gr ""clothing"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,shopofpc.gr,Αγοράστε μία Δωροεπιταγή,https://shopofpc.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Close We use cookies to offer you the best experience on our site. By ...,"site:.gr ""experience"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,sparagouay.gr,Αγοράστε μία Δωροεπιταγή,https://sparagouay.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Bags - Handbags · Καπέλα · Σκούφοι Sparagouay · Κάλτσες · Κοσμήματα · Αλυσίδες ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""bags"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,stigkabooks.gr,στίγκα,https://stigkabooks.gr/products/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-%CF%83%CF%84%CE%AF%CE%B3%CE%BA%CE%B1?srsltid,Δωροεπιταγή στίγκα,"Δωροεπιταγή στίγκα. Καμία κριτική. Δωροεπιταγή στίγκα. 10,00€. από Stigka Books. Stigka Books logo. Κωδικός Προϊόντος:.","site:.gr ""books"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,svc-cosmetics.gr,Αγοράστε μία Δωροεπιταγή,https://www.svc-cosmetics.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... SVC Cosmetics. ΒΑΣΙΛΕΙΑΔΗΣ ΣΩΤΗΡΙΟΣ. Νέα Πέραμο Καβάλας. 28ης ...,"site:.gr ""cosmetics"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,syrostoday.gr,Φέτος χαρίστε μια Δωροεπιταγή σαν Χριστουγεννιάτικο Δώρo ...,https://www.syrostoday.gr/News/154657-Fetos-xariste-mia-Doroepitagi-san-Xristoygenniatiko-Doro-apo-ta-Kois-Optics.aspx,Φέτος χαρίστε μια Δωροεπιταγή σαν Χριστουγεννιάτικο Δώρo ...,Φέτος τα Χριστούγεννα χαρίστε στα αγαπημένα σας πρόσωπα μια Δωροεπιταγή από τα καταστήματα Kois Optics. Τα Kois Optics σας εύχονται Καλές Γιορτές.,"site:.gr ""optics"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,takka.gr,Αγοράστε μία Δωροεπιταγή,https://takka.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,tesae.gr,Ενεργοποίηση δυνατότητας δωροεπιταγών (Gift Cards) στο ...,https://www.tesae.gr/articles/protipes-meletes-i-efarmoges-(pegasus-globality)/pegasus-erp-,Ενεργοποίηση δυνατότητας δωροεπιταγών (Gift Cards) στο ...,Οι δώροεπιταγές μπορούν να παίξουν με δύο σενάρια: O πελάτης να αγοράζει μια δωροεπιταγή με συγκεκριμένο πόσο ή συμπληρώνοντας αυτός το ποσό που ...,"site:.gr ""experience"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,theboxgallery.gr,Αγοράστε μία Δωροεπιταγή,https://theboxgallery.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Coloring Books · Τρενάκια Ζωγραφικής · Tag Stickers · Καμβάδες Ζωγραφικής · Εργαλεία ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ...,"site:.gr ""books"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,thespisjewellery.gr,Αγοράστε μία Δωροεπιταγή,https://thespisjewellery.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Menu. Κατηγορίες. ΕΚΠΤΩΣΕΙΣ PANDORA; PANDORA · NOMINATION · DIMITRIOS EXCLUSIVE · GEROCHRISTO JEWELRY ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη ...,"site:.gr ""jewelry"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,thessaroma.gr,Αγοράστε μία Δωροεπιταγή,https://thessaroma.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,... Perfume For Home; Candles; Home Refresher; Reed Diffuser; Εποχιακά; AUTUMN; SPRING ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""perfume"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,time2shop.gr,Αγοράστε μία Δωροεπιταγή,https://time2shop.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Outdoor Multifuction. Quickview. North Edge ...,"site:.gr ""outdoor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,to-farmakion.gr,Αγοράστε μία Δωροεπιταγή,https://www.to-farmakion.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Australian BUSH FLOWERS Essences33 · Μεμονωμένα Ανθοϊάματα Australian Bush ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...,"site:.gr ""flowers"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,toysflix.gr,Αγοράστε μία Δωροεπιταγή,https://toysflix.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Kids hits toys13 · Βρεφικά Παιχνίδια Μπάνιου5 · Γιο Γιο1 · Γυμναστήρια Για Μωρά7 ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,trace-shoes.gr,Αγοράστε μία Δωροεπιταγή,https://www.trace-shoes.gr/dwroepitages.html?srsltid,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Trace Shoes. Φυσικά καταστήματα: 1. Κορίνθου 224, Πάτρα 2. Αγ ...","site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,tsigkos-plakakia.gr,eco by sonya Eco by Sonya Gift Cards Online | Cosmetics,https://tsigkos-plakakia.gr/?t,eco by sonya Eco by Sonya Gift Cards Online | Cosmetics,Spoil someone you love with an Eco Tan Gift Voucher so they can treat themselves to our Certified Organic goodies! Note: This is an email gift voucher.,"site:.gr ""skincare"" ""gift voucher""",2,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,turquoiseshop.gr,Κάρτα Δώρου,https://turquoiseshop.gr/karta-dorou/,Κάρτα Δώρου,"Αναρωτιέστε τι δώρο να κάνετε στο αγαπημένο σας προσωπο; Μπορείτε απλά να προμηθευτείτε την Δωροκάρτα Τυρκουάζ απο το κατάστημά μας στην οδό Τζανακάκη 21, Χανιά ...","""Chania"" ""kids"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,vamvakashoes.gr,Αγοράστε μία Δωροεπιταγή - Βαμβακά Shoes & Accessories,https://vamvakashoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Βαμβακά Shoes & Accessories,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... © 2021 Vamvaka Shoes. All Rights Reserved. Created by CLC Web ...,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,watches24.gr,Αγοράστε μία Δωροεπιταγή,https://www.watches24.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.gr ""watches"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
85,airbnb.gr,Παράδεισος. Μοντέρνο. Θέα στη λίμνη. Δωρεάν δωροκάρτα 200,https://www.airbnb.gr/rooms/34914351,Παράδεισος. Μοντέρνο. Θέα στη λίμνη. Δωρεάν δωροκάρτα 200,"Δωρεάν δωροκάρτα 200 $. Διαμερίσματα σε ... Ό,τι κι αν προτιμάτε, έχουν κάτι για όλους!! *Περιλαμβάνεται - δωροκάρτα 200 $ για θαλάσσια σπορ στη λίμνη του Λας ...","site:.gr ""water sports"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,apostolouepiplo.gr,Αγοράστε μία Δωροεπιταγή,https://www.apostolouepiplo.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Τα καλάθι αγορών σας είναι άδειο! close. Apostolou Furniture - Έπιπλο Αποστόλου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""furniture"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,aureliathebrand.gr,Δωροκάρτα,https://aureliathebrand.gr/shop/accessories/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,"Δωροκάρτα ; Price range · 10,00€ through 250,00€ ; Προσθέστε 50,00€ ; Κωδικός προϊόντος: Μ/Δ ; Κατηγορία: Accessories ; ΔΩΡΕΑΝ ΜΕΤΑΦΟΡΙΚΑ. Για όλες τις παραγγελίες ...","site:.gr ""accessories"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
85,beautybeauty.gr,Αγοράστε μία Δωροεπιταγή,https://beautybeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Το καλάθι αγορών είναι άδειο! Menu. ΠΡΟΣΦΟΡΕΣ · Θεραπεία Κερατίνης · Beauty ... Beauty Vacum Slim · Είδη Κομμωτηρίου · Βαφή 10 λεπτών ... Αυτή η δωροεπιταγή θα ...,"site:.gr ""beauty"" ""δωροεπιταγή""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet,MANUAL,gift_title_but_url_not_direct
